UNITID,SAOUTLT
169248,59318
169248,11048561
169248,475808
169248,67825315
169275,9521983
169275,9521983
169363,424500
169363,924150
169363,1588800
169363,150500
169363,3087950
169424,859686
169424,859686
169442,1624066
169442,2092601
169442,861260
169442,4577927
169479,612993
169479,1922206
169479,2645844
169479,4369840
169479,9550883
169521,4738070
169521,6805351
169521,3047662
169521,1993185
169521,16584268
169628,3315806
169628,1794610
169628,206000
169628,691406
169628,6007822
169655,1418837
169655,1418837
169716,7421847
169716,13370692
169716,7881852
169716,1006126
169716,449453
169716,30129970
169798,35739993
169798,12221520
169798,11640310
169798,211256
169798,3983713
169798,63796792
169910,19484670
169910,10662109
169910,11687069
169910,127206
169910,4596964
169910,46558018
169974,1307253
169974,362541
169974,35263
169974,1705057
169983,3237223
169983,2313719
169983,2369933
169983,1063249
169983,8984124
169992,1940793
169992,1940793
170000,306744
170000,44360
170000,86584
170000,58213
170000,495901
170037,1397309
170037,940736
170037,776008
170037,119005
170037,3233058
170055,8890510
170055,2593979
170055,4318840
170055,1160629
170055,16963958
170082,28967696
170082,27268365
170082,16676884
170082,1000303
170082,14621306
170082,88534554
170091,423042
170091,423042
170240,17420118
170240,17420118
170286,5085587
170286,2333489
170286,2544792
170286,437919
170286,148247
170286,288466
170286,10838500
170301,7511830
170301,4945757
170301,4493627
170301,555316
170301,17506530
170444,2694013
170444,1186940
170444,1095822
170444,764880
170444,5741655
170532,3519101
170532,2023064
170532,2266796
170532,517777
170532,8326738
170541,10330151
170541,10330151
170550,6028549
170550,445887
170550,6474436
170587,1735668
170587,1735668
170620,4203438
170620,72760
170620,4276198
170639,1632649
170639,1482713
170639,2420348
170639,417311
170639,5953021
170657,13479428
170657,13479428
170675,1084283
170675,2306834
170675,2712295
170675,1560033
170675,7663445
170790,15920273
170790,15920273
170806,2456277
170806,1683184
170806,2565669
170806,346871
170806,7052001
170842,219774
170842,1603410
170842,986869
170842,2810053
170967,486600
170967,644000
170967,609700
170967,21000
170967,1761300
170976,199051358
170976,67675625
170976,60434934
170976,1417396
170976,28864207
170976,52242701
170976,409686221
171100,130284608
171100,63128892
171100,54460558
171100,7776477
171100,384631
171100,12301689
171100,268336855
171128,12288161
171128,12111825
171128,7290159
171128,1506665
171128,3263565
171128,36460375
171137,9757693
171137,11066570
171137,5929676
171137,3031322
171137,207000
171137,29992261
171146,4938405
171146,6377945
171146,7584902
171146,254260
171146,4542027
171146,23697539
171155,1946759
171155,407984
171155,679139
171155,250115
171155,221820
171155,3505817
171225,935662
171225,775187
171225,1404972
171225,1053672
171225,4169493
171234,2133710
171234,2133710
171304,7327741
171304,7327741
171395,2699608
171395,61750
171395,2761358
171456,8414149
171456,5609218
171456,4714412
171456,1617478
171456,1040299
171456,21395556
171483,6653223
171483,6653223
171492,644691
171492,1429451
171492,1207372
171492,58000
171492,3339514
171535,19097927
171535,19097927
171571,12879805
171571,19165366
171571,11492292
171571,3784521
171571,47321984
171599,542564
171599,811239
171599,914845
171599,2268648
171881,603297
171881,57254
171881,117554
171881,44500
171881,822605
172033,698284
172033,212085
172033,100826
172033,63664
172033,1074859
172051,7810821
172051,6001060
172051,5198354
172051,172366
172051,981799
172051,181559
172051,20345959
172200,8663973
172200,8663973
172264,1396267
172264,1350174
172264,1771289
172264,284007
172264,4801737
172291,4762815
172291,645640
172291,5408455
172307,3283930
172307,3283930
172334,1925908
172334,2012799
172334,1886215
172334,65334
172334,5890256
172440,112000
172440,435646
172440,645204
172440,266000
172440,1458850
172477,4706437
172477,823060
172477,402634
172477,119652
172477,6051783
172608,1806770
172608,507760
172608,197300
172608,2511830
172617,14822741
172617,14822741
172635,5590573
172635,5590573
172644,35201855
172644,30109290
172644,21085166
172644,2765563
172644,10550575
172644,99712449
172671,1842881
172671,1842881
172699,38940014
172699,21368702
172699,13028371
172699,4004064
172699,77341151
172705,615365
172705,403378
172705,265258
172705,1284001
172866,71295
172866,71295
172918,4314127
172918,4314127
172954,3741035
172954,3741035
172963,8925488
172963,8925488
173045,2928400
173045,4457314
173045,4054445
173045,926080
173045,12366239
173063,4588109
173063,4588109
173115,1582325
173115,1582325
173124,4535819
173124,2412943
173124,5302907
173124,95418
173124,12347087
173142,795021
173142,645054
173142,1043290
173142,35447
173142,2518812
173160,6819289
173160,5716761
173160,2010952
173160,580842
173160,15127844
173179,420823
173179,62922
173179,109248
173179,52123
173179,645116
173203,5974701
173203,5974701
173258,14190820
173258,4780898
173258,4504173
173258,345472
173258,1028968
173258,289998
173258,25140329
173300,3683604
173300,3761504
173300,2691101
173300,631362
173300,10767571
173328,1301350
173328,1024070
173328,902391
173328,822963
173328,1199274
173328,5250048
173416,5095210
173416,5095210
173452,4089245
173452,36056
173452,4125301
173461,6211807
173461,6211807
173489,172000
173489,172000
173559,9379920
173559,9379920
173638,4678289
173638,4678289
173647,3479740
173647,4937175
173647,2947440
173647,648271
173647,12012626
173665,4979806
173665,1977042
173665,2722016
173665,290289
173665,756519
173665,246516
173665,10972188
173683,92207
173683,80057
173683,357562
173683,529826
173708,8318400
173708,8318400
173735,2825158
173735,2825158
173799,6377581
173799,6377581
173805,1919423
173805,1919423
173887,769056
173887,769056
173896,1087000
173896,649000
173896,127000
173896,1863000
173902,8127100
173902,4380900
173902,2325750
173902,2663628
173902,17497378
173911,6243375
173911,6243375
173920,17066349
173920,9741366
173920,11396157
173920,669863
173920,38873735
173984,325730
173984,228790
173984,1122326
173984,1676846
173993,2197111
173993,2197111
174020,2919030
174020,3328810
174020,3880174
174020,10128014
174066,139461483
174066,66357327
174066,50518736
174066,1621672
174066,19906786
174066,277866004
174075,712174
174075,1028796
174075,956403
174075,324526
174075,1655583
174075,4677482
174118,323345
174118,323345
174127,1812161
174127,126250
174127,333858
174127,349576
174127,2621845
174136,9047310
174136,9047310
174154,274140
174154,465253
174154,180700
174154,920093
174233,8758094
174233,12604658
174233,10957940
174233,4820628
174233,37141320
174251,2436192
174251,2541171
174251,1452078
174251,108275
174251,1359579
174251,7897295
174358,9859301
174358,3168054
174358,3396882
174358,280569
174358,16704806
174376,7706616
174376,7706616
174428,11465739
174428,11465739
174437,683163
174437,466898
174437,970883
174437,125000
174437,2245944
174473,5910925
174473,5910925
174491,2189663
174491,1447267
174491,1042934
174491,84904
174491,4764768
174507,974817
174507,1360477
174507,994932
174507,155492
174507,75000
174507,3560718
174525,249676
174525,249676
174570,1502227
174570,1502227
174604,656165
174604,656165
174738,8201517
174738,8201517
174747,3855279
174747,3656972
174747,2803602
174747,1089276
174747,11405129
174756,6112886
174756,6112886
174783,19073517
174783,8803373
174783,6871598
174783,708336
174783,35456824
174792,4035012
174792,3249626
174792,2370380
174792,971986
174792,10627004
174817,1707740
174817,2654086
174817,1772680
174817,95392
174817,6229898
174844,6565300
174844,6073200
174844,4156400
174844,656910
174844,321800
174844,17773610
174862,523285
174862,433000
174862,749294
174862,1705579
174899,2192747
174899,3913364
174899,6356887
174899,706711
174899,384776
174899,13554485
174914,13567133
174914,16484446
174914,7213903
174914,510917
174914,3563289
174914,192798
174914,41532486
175005,3606124
175005,5902714
175005,9310863
175005,296914
175005,452843
175005,19569458
175014,4662455
175014,4662455
175041,7422280
175041,7422280
175078,4436734
175078,2098645
175078,1751436
175078,8286815
175139,428376
175139,56040
175139,118929
175139,603345
175157,1183429
175157,1183429
175227,5488814
175227,5488814
175236,6659966
175236,6659966
175263,4295832
175263,4295832
175272,11948913
175272,5560585
175272,7489000
175272,1294326
175272,26292824
175281,3474921
175281,212578
175281,200000
175281,3887499
175315,11586509
175315,11586509
175342,3120111
175342,1773764
175342,3239866
175342,1652671
175342,9786412
175421,850329
175421,1567911
175421,2149419
175421,183100
175421,247088
175421,4997847
175430,345257
175430,650760
175430,424281
175430,200018
175430,1620316
175519,3079429
175519,3079429
175528,528436
175528,528436
175573,4672565
175573,4672565
175616,1334332
175616,1887522
175616,3892376
175616,2091818
175616,9206048
175643,4125203
175643,4125203
175652,5861581
175652,5861581
175786,20821956
175786,20821956
175810,8070701
175810,8070701
175829,11712845
175829,11712845
175856,7915127
175856,7839619
175856,6408646
175856,3432021
175856,86601
175856,25682014
175883,7165690
175883,7165690
175935,6584979
175935,6584979
175980,1966781
175980,1921596
175980,1872514
175980,140541
175980,5901432
176008,5309993
176008,5309993
176017,30645817
176017,26775939
176017,25437808
176017,9786949
176017,2052831
176017,94699344
176035,2389414
176035,1707681
176035,2090004
176035,2357835
176035,8544934
176044,1097966
176044,1506156
176044,2459559
176044,1318493
176044,6382174
176053,5079368
176053,3259086
176053,4558077
176053,2439289
176053,15335820
176071,15368851
176071,15368851
176080,29159874
176080,20205087
176080,21146930
176080,7191342
176080,1589066
176080,79292299
176169,6457323
176169,6457323
176178,15818901
176178,15818901
176239,8753688
176239,8753688
176318,429954
176318,495712
176318,647536
176318,409254
176318,1982456
176336,60608
176336,60608
176354,3939818
176354,3939818
176372,13441700
176372,13565151
176372,13774186
176372,7448693
176372,44498
176372,80332
176372,48354560
176406,403882
176406,1076792
176406,1028960
176406,519944
176406,3029578
176451,102000
176451,138000
176451,240000
176479,2007200
176479,2182000
176479,3317000
176479,706800
176479,84400
176479,8297400
176600,46500
176600,433960
176600,141695
176600,31518
176600,653673
176619,201558
176619,62077
176619,263635
176628,1240004
176628,1383435
176628,1964678
176628,449185
176628,38272
176628,5075574
176664,528738
176664,528738
176770,266906
176770,2669597
176770,291221
176770,481550
176770,3709274
176789,242474
176789,160084
176789,145854
176789,36000
176789,584412
176910,303377
176910,303377
176947,796806
176947,1498934
176947,1660115
176947,189000
176947,4144855
176965,12851830
176965,4970856
176965,2330455
176965,1747197
176965,12104699
176965,34005037
177038,864818
177038,439905
177038,528510
177038,219334
177038,2052567
177065,1083250
177065,1880041
177065,1115479
177065,597234
177065,4676004
177083,181151
177083,46362
177083,36909
177083,264422
177092,1612060
177092,1205223
177092,372660
177092,3189943
177117,780240
177117,530870
177117,834253
177117,2145363
177126,623848
177126,204372
177126,177403
177126,180353
177126,1185976
177135,5586052
177135,5586052
177144,653653
