UNITID,EFDEEXC,XEFDESOM,EFDESOM,EFDENON
454786,740,Z,0,349
454786,740,Z,0,349
454795,0,A,0,183
454795,0,A,0,183
454801,0,A,0,94
454801,0,A,0,94
454810,388,R,0,310
454810,388,R,0,310
454829,2729,A,0,0
454829,1519,A,0,0
454829,1519,A,0,0
454829,1210,A,0,0
454838,0,A,0,31
454838,0,A,0,31
454847,0,A,0,50
454847,0,A,0,50
454856,35,R,680,46
454856,35,R,680,46
454856,35,R,680,46
454865,0,R,454,67
454865,0,R,454,67
454865,0,R,454,67
454874,0,A,0,64
454874,0,A,0,64
454883,17,R,204,0
454883,17,R,204,0
454883,17,R,204,0
454892,0,A,0,14
454892,0,A,0,14
454908,0,A,0,135
454908,0,A,0,135
454908,0,A,0,135
454917,0,A,0,362
454917,0,A,0,362
454926,0,A,0,310
454926,0,A,0,310
454935,0,A,0,36
454935,0,A,0,36
454944,0,A,0,137
454944,0,A,0,137
454953,0,A,0,22
454953,0,A,0,22
454962,0,A,0,27
454962,0,A,0,27
454971,0,A,0,211
454971,0,A,0,211
454980,0,A,0,93
454980,0,A,0,93
454999,0,A,0,120
454999,0,A,0,120
455008,0,A,0,151
455008,0,A,0,151
455017,0,A,0,21
455017,0,A,0,21
455026,0,A,0,83
455026,0,A,0,83
455035,0,A,0,46
455035,0,A,0,46
455053,0,A,0,39
455053,0,A,0,39
455062,0,A,0,48
455062,0,A,0,48
455071,0,A,0,109
455071,0,A,0,109
455080,0,A,0,111
455080,0,A,0,111
455099,21,R,44,32
455099,21,R,44,32
455105,0,A,0,77
455105,0,A,0,77
455114,1300,R,2226,5594
455114,1300,R,2226,5594
455114,975,R,2118,3426
455114,325,R,108,2168
455141,0,A,0,240
455141,0,A,0,240
455169,0,R,83,631
455169,0,R,83,631
455178,0,A,0,73
455178,0,A,0,73
455187,0,A,0,156
455187,0,A,0,156
455196,0,A,0,2413
455196,0,A,0,2413
455196,0,A,0,2413
455202,0,A,0,407
455202,0,A,0,407
455211,0,A,0,177
455211,0,A,0,177
455220,0,A,0,40
455220,0,A,0,40
455239,0,A,0,30
455239,0,A,0,30
455257,0,A,0,417
455257,0,A,0,417
455257,0,A,0,417
455275,0,A,0,284
455275,0,A,0,284
455284,0,A,0,233
455284,0,A,0,233
455327,0,A,0,53
455327,0,A,0,53
455336,0,A,0,185
455336,0,A,0,185
455336,0,A,0,185
455345,0,R,0,37
455345,0,R,0,37
455354,0,A,0,187
455354,0,A,0,187
455381,0,A,0,110
455381,0,A,0,110
455390,0,A,0,333
455390,0,A,0,333
455390,0,A,0,333
455406,0,A,0,568
455406,0,A,0,568
455433,2,R,2,288
455433,2,R,2,288
455460,0,A,0,197
455460,0,A,0,197
455479,0,R,322,302
455479,0,R,322,302
455479,0,R,322,302
455488,0,A,0,318
455488,0,A,0,318
455512,409,R,196,3054
455512,409,R,196,3054
455512,347,R,193,2660
455512,62,R,3,394
455549,0,A,0,13
455549,0,A,0,13
455558,0,A,0,130
455558,0,A,0,130
455567,0,A,0,300
455567,0,A,0,300
455567,0,A,0,300
455600,0,A,0,125
455600,0,A,0,125
455600,0,A,0,125
455619,0,A,0,250
455619,0,A,0,250
455619,0,A,0,250
455628,0,A,0,506
455628,0,A,0,506
455628,0,A,0,506
455655,0,R,108,217
455655,0,R,108,217
455655,0,R,108,217
455664,1492,R,13,787
455664,96,R,0,0
455664,96,R,0,0
455664,1396,R,13,787
455707,0,A,0,44
455707,0,A,0,44
455716,16,R,25,493
455716,16,R,25,493
455716,16,R,25,493
455725,0,A,0,376
455725,0,A,0,376
455734,0,A,0,241
455734,0,A,0,241
455752,0,A,0,115
455752,0,A,0,115
455761,0,A,0,485
455761,0,A,0,485
455770,0,A,0,164
455770,0,A,0,164
455770,0,A,0,164
455798,0,A,0,83
455798,0,A,0,83
455804,0,A,0,118
455804,0,A,0,118
455813,0,A,0,62
455813,0,A,0,62
455831,0,A,0,155
455831,0,A,0,155
455840,0,A,0,89
455840,0,A,0,89
455859,0,A,0,197
455859,0,A,0,197
455868,0,A,0,224
455868,0,A,0,224
455868,0,A,0,224
455877,0,A,0,135
455877,0,A,0,135
455886,0,A,0,135
455886,0,A,0,135
455895,0,A,0,214
455895,0,A,0,214
455901,0,A,0,217
455901,0,A,0,217
455910,0,A,0,50
455910,0,A,0,50
455929,0,A,0,57
455929,0,A,0,57
455947,0,A,0,127
455947,0,A,0,127
455956,0,A,0,301
455956,0,A,0,301
455956,0,A,0,301
455965,0,A,0,142
455965,0,A,0,142
455974,0,A,0,47
455974,0,A,0,47
455983,142,R,37,209
455983,142,R,37,209
455983,142,R,37,181
455983,0,R,0,28
455992,0,A,0,396
455992,0,A,0,396
456001,0,A,0,38
456001,0,A,0,38
456010,0,R,22,31
456010,0,R,22,31
456010,0,R,22,31
456029,0,A,0,44
456029,0,A,0,44
456038,0,R,65,380
456038,0,R,65,380
456038,0,R,65,380
456056,8,R,37,262
456056,8,R,37,262
456056,8,R,37,262
456065,0,A,0,161
456065,0,A,0,161
456074,0,A,0,139
456074,0,A,0,139
456092,0,A,0,135
456092,0,A,0,135
456126,0,A,0,77
456126,0,A,0,77
456135,0,A,0,86
456135,0,A,0,86
456153,0,A,0,108
456153,0,A,0,108
456180,0,R,46,214
456180,0,R,46,214
456180,0,R,46,214
456205,0,R,105,349
456205,0,R,105,349
456205,0,R,105,349
456214,0,A,0,181
456214,0,A,0,181
456287,0,A,0,67
456287,0,A,0,67
456296,159,A,0,0
456296,159,A,0,0
456296,159,A,0,0
456302,0,A,0,27
456302,0,A,0,27
456302,0,A,0,27
456348,7117,A,0,0
456348,5681,A,0,0
456348,5673,A,0,0
456348,8,A,0,0
456348,1436,A,0,0
456454,0,R,9,383
456454,0,R,9,383
456454,0,R,9,383
456481,0,R,136,0
456481,0,R,63,0
456481,0,R,63,0
456481,0,R,73,0
456490,108,R,28,1
456490,81,R,21,1
456490,81,R,21,0
456490,0,R,0,1
456490,27,R,7,0
456506,0,A,0,116
456506,0,A,0,116
456506,0,A,0,116
456515,0,A,0,182
456515,0,A,0,182
456542,0,A,0,500
456542,0,A,0,500
456551,0,A,0,47
456551,0,A,0,47
456560,0,A,0,178
456560,0,A,0,178
456560,0,A,0,42
456560,0,A,0,136
456579,0,R,357,203
456579,0,R,357,203
456579,0,R,357,203
456588,0,A,0,40
456588,0,A,0,40
456597,0,A,0,96
456597,0,A,0,96
456612,0,A,0,242
456612,0,A,0,242
456612,0,A,0,242
456621,166,R,18,5
456621,130,R,18,5
456621,130,R,18,5
456621,36,Z,0,0
456791,0,A,0,285
456791,0,A,0,285
456791,0,A,0,285
456825,0,A,0,151
456825,0,A,0,151
456861,0,A,0,348
456861,0,A,0,348
456922,0,A,0,223
456922,0,A,0,223
456931,0,A,0,314
456931,0,A,0,314
456940,0,A,0,346
456940,0,A,0,346
456940,0,A,0,346
456959,0,A,0,435
456959,0,A,0,435
456959,0,A,0,424
456959,0,A,0,11
456968,0,A,0,478
456968,0,A,0,478
456977,0,A,0,117
456977,0,A,0,117
456977,0,A,0,117
457004,0,R,6,0
457004,0,R,6,0
457004,0,R,6,0
457022,88,R,53,76
457022,88,R,53,76
457022,88,R,53,61
457022,0,R,0,15
457031,0,A,0,47
457031,0,A,0,47
457077,0,A,0,367
457077,0,A,0,367
457086,2,R,14,76
457086,2,R,14,76
457086,2,R,14,76
457101,0,R,65,287
457101,0,R,65,287
457101,0,R,65,287
457110,1,R,89,270
457110,1,R,89,270
457110,1,R,89,270
457129,36,R,639,377
457129,36,R,639,377
457129,36,R,639,377
457174,0,A,0,254
457174,0,A,0,254
457174,0,A,0,254
457192,0,A,0,95
457192,0,A,0,95
457208,0,A,0,130
457208,0,A,0,130
457208,0,A,0,130
457226,22,Z,0,1
457226,22,Z,0,1
457226,22,Z,0,1
457244,0,A,0,93
457244,0,A,0,93
457253,0,A,0,50
457253,0,A,0,50
457271,0,A,0,64
457271,0,A,0,64
457299,9,R,9,149
457299,9,R,9,149
457299,9,R,9,149
457314,0,A,0,113
457314,0,A,0,113
457323,0,A,0,352
457323,0,A,0,352
457332,0,A,0,1
457332,0,A,0,1
457341,0,A,0,167
457341,0,A,0,167
457350,0,A,0,53
457350,0,A,0,53
457378,0,A,0,157
457378,0,A,0,157
457378,0,A,0,142
457378,0,A,0,15
457387,0,A,0,324
457387,0,A,0,324
457387,0,A,0,188
457387,0,A,0,136
457396,0,A,0,73
457396,0,A,0,73
457402,2,R,24,1
457402,2,R,16,1
457402,2,R,16,1
457402,0,R,8,0
457411,0,A,0,268
457411,0,A,0,268
457420,0,A,0,133
457420,0,A,0,133
457439,0,A,0,87
457439,0,A,0,87
457448,0,A,0,102
457448,0,A,0,102
457466,0,A,0,55
457466,0,A,0,55
457475,0,A,0,85
457475,0,A,0,85
457484,0,A,0,139
457484,0,A,0,110
457484,0,A,0,110
457484,0,A,0,29
457493,0,A,0,17
457493,0,A,0,17
457527,3,R,39,324
457527,3,R,39,324
457527,3,R,39,324
457536,0,A,0,394
457536,0,A,0,394
457536,0,A,0,394
457545,0,A,0,125
457545,0,A,0,125
457554,0,A,0,35
457554,0,A,0,35
457563,0,A,0,191
457563,0,A,0,191
457572,0,A,0,106
457572,0,A,0,106
457581,0,A,0,159
457581,0,A,0,159
457606,0,A,0,28
457606,0,A,0,28
457615,0,A,0,49
457615,0,A,0,49
457615,0,A,0,49
457624,0,A,0,26
457624,0,A,0,26
457624,0,A,0,26
457633,0,A,0,131
457633,0,A,0,131
457642,0,A,0,57
457642,0,A,0,57
457651,0,A,0,88
457651,0,A,0,88
457679,0,A,0,25
457679,0,A,0,25
457688,328,A,0,0
457688,313,A,0,0
457688,312,A,0,0
457688,1,A,0,0
457688,15,A,0,0
457697,137,A,0,0
457697,132,A,0,0
457697,114,A,0,0
457697,18,A,0,0
457697,5,A,0,0
457703,0,A,0,68
457703,0,A,0,68
457721,0,A,0,22
457721,0,A,0,22
457749,0,A,0,69
457749,0,A,0,69
457767,0,A,0,227
457767,0,A,0,227
457776,0,A,0,118
457776,0,A,0,118
457785,0,A,0,112
457785,0,A,0,112
457794,0,A,0,125
457794,0,A,0,125
457800,0,A,0,353
457800,0,A,0,353
457819,0,A,0,553
457819,0,A,0,553
457837,0,A,0,106
457837,0,A,0,106
457846,0,A,0,52
457846,0,A,0,52
457855,0,A,0,91
457855,0,A,0,91
457864,0,A,0,90
457864,0,A,0,90
457873,1,R,0,151
457873,1,R,0,151
457873,1,R,0,151
457891,0,A,0,31
457891,0,A,0,31
457916,0,A,0,52
457916,0,A,0,52
457925,0,A,0,13
457925,0,A,0,13
457943,0,A,0,63
457943,0,A,0,63
457943,0,A,0,63
457952,0,A,0,162
457952,0,A,0,162
457989,0,A,0,49
457989,0,A,0,49
457989,0,A,0,49
457998,0,A,0,31
457998,0,A,0,31
458007,0,A,0,42
458007,0,A,0,42
458016,0,A,0,127
458016,0,A,0,127
458034,0,A,0,69
458034,0,A,0,69
458034,0,A,0,69
458043,0,A,0,88
458043,0,A,0,88
458052,0,A,0,37
458052,0,A,0,37
458061,0,A,0,49
458061,0,A,0,49
458070,0,A,0,263
458070,0,A,0,263
458098,0,A,0,61
458098,0,A,0,61
458104,0,A,0,59
458104,0,A,0,59
458113,10,R,40,5
458113,10,R,40,5
458113,10,R,40,4
458113,0,Z,0,1
458122,0,A,0,24
458122,0,A,0,24
458131,0,A,0,266
458131,0,A,0,266
458140,0,A,0,39
458140,0,A,0,39
458140,0,A,0,39
458159,0,R,40,5
458159,0,R,40,5
458168,0,A,0,70
458168,0,A,0,70
458186,0,A,0,172
458186,0,A,0,172
458186,0,A,0,172
458195,0,A,0,3
458195,0,A,0,3
458210,286,R,725,1145
458210,0,R,725,1145
458210,0,R,725,1144
458210,0,R,0,1
458210,286,R,0,0
458229,0,R,312,898
458229,0,R,312,898
458229,0,R,312,897
458229,0,R,0,1
458256,6,R,28,701
458256,6,R,28,701
458256,6,R,28,701
458265,0,A,0,492
458265,0,A,0,492
458274,0,A,0,237
458274,0,A,0,237
458283,0,A,0,276
458283,0,A,0,276
458283,0,A,0,276
458380,0,A,0,159
458380,0,A,0,159
458405,0,R,233,646
458405,0,R,233,646
458405,0,R,233,646
458423,0,A,0,77
458423,0,A,0,77
458432,94,R,91,52
458432,94,R,91,52
458432,94,R,91,52
458441,0,R,112,523
458441,0,R,112,523
458441,0,R,112,523
458450,0,R,43,105
458450,0,R,43,105
458450,0,R,43,105
458469,0,R,171,1275
458469,0,R,171,1178
458469,0,R,171,1178
458469,0,A,0,97
458478,0,A,0,154
458478,0,A,0,154
458478,0,A,0,154
458496,0,R,65,388
458496,0,R,65,388
458496,0,R,65,388
458502,6,R,96,213
458502,6,R,96,213
458502,6,R,96,213
458575,0,A,0,61
458575,0,A,0,61
458575,0,A,0,61
458593,4,R,35,315
458593,4,R,35,315
458593,4,R,35,315
458681,0,R,195,85
458681,0,R,195,85
458681,0,R,195,85
458690,0,A,0,163
458690,0,A,0,163
458690,0,A,0,163
458706,0,A,0,198
458706,0,A,0,198
458706,0,A,0,198
458803,0,A,0,112
458803,0,A,0,112
458812,0,A,0,61
458812,0,A,0,61
458821,0,A,0,59
458821,0,A,0,59
458830,0,A,0,124
458830,0,A,0,124
458849,0,A,0,92
458849,0,A,0,92
458858,0,A,0,180
458858,0,A,0,180
458867,0,A,0,254
458867,0,A,0,254
458885,259,R,23,5
458885,174,R,21,1
458885,174,R,21,1
458885,85,R,2,4
458919,4956,R,886,766
458919,3738,R,793,582
458919,3735,R,793,582
458919,3,Z,0,0
458919,1218,R,93,184
458955,276,R,20,26
458955,202,R,19,21
458955,202,R,19,21
458955,74,R,1,5
458964,1916,R,216,166
458964,1362,R,193,119
458964,1361,R,193,119
458964,1,Z,0,0
458964,554,R,23,47
458973,1496,R,354,70
458973,1198,R,309,51
458973,1198,R,309,51
458973,298,R,45,19
458982,0,R,154,756
458982,0,R,154,756
458982,0,R,154,756
459000,0,A,0,78
459000,0,A,0,78
459019,0,A,0,87
459019,0,A,0,87
459037,0,A,0,87
459037,0,A,0,87
459046,0,A,0,74
459046,0,A,0,74
459055,0,A,0,195
459055,0,A,0,195
459064,0,A,0,129
459064,0,A,0,129
459073,0,A,0,52
459073,0,A,0,52
459082,0,A,0,166
459082,0,A,0,166
459091,3,R,31,98
459091,3,R,31,98
459091,3,R,31,96
459091,0,R,0,2
459107,19,R,80,241
459107,19,R,80,241
459107,19,R,80,238
459107,0,R,0,3
459116,0,A,0,119
459116,0,A,0,119
459125,0,A,0,18
459125,0,A,0,18
459143,0,A,0,45
459143,0,A,0,45
459161,0,A,0,115
459161,0,A,0,115
459161,0,A,0,115
459170,0,A,0,131
459170,0,A,0,131
459189,0,A,0,106
459189,0,A,0,106
459198,0,A,0,263
459198,0,A,0,263
459204,207,R,0,1257
459204,207,R,0,1257
459204,207,R,0,1257
459213,45,R,68,1034
459213,45,R,68,1034
459213,45,R,68,1034
459222,0,A,0,40
459222,0,A,0,40
459231,0,A,0,177
459231,0,A,0,177
459259,0,R,297,396
459259,0,R,277,284
459259,0,R,276,284
459259,0,R,1,0
459259,0,R,20,112
459268,0,R,321,322
459268,0,R,284,237
459268,0,R,284,236
459268,0,Z,0,1
459268,0,R,37,85
459277,0,A,0,391
459277,0,A,0,391
459286,0,A,0,243
459286,0,A,0,243
459295,0,A,0,71
459295,0,A,0,71
459301,0,A,0,136
459301,0,A,0,136
459310,0,A,0,102
459310,0,A,0,102
459329,0,A,0,212
459329,0,A,0,212
459329,0,A,0,212
459347,0,A,0,50
459347,0,A,0,50
459356,0,A,0,94
459356,0,A,0,94
459356,0,A,0,94
459365,0,A,0,33
459365,0,A,0,33
459374,0,A,0,116
459374,0,A,0,116
459392,0,A,0,111
459392,0,A,0,111
459408,0,A,0,58
459408,0,A,0,58
459408,0,A,0,58
459417,0,A,0,132
459417,0,A,0,132
459417,0,A,0,132
459426,0,A,0,39
459426,0,A,0,39
459444,0,A,0,27
459444,0,A,0,27
459462,0,A,0,126
459462,0,A,0,126
459480,0,A,0,24
459480,0,A,0,24
459499,0,A,0,25
459499,0,A,0,25
459514,0,A,0,57
459514,0,A,0,57
459514,0,A,0,1
459514,0,A,0,56
459532,0,A,0,64
459532,0,A,0,64
459541,0,A,0,18
459541,0,A,0,18
459550,0,A,0,123
459550,0,A,0,123
459578,0,A,0,86
459578,0,A,0,86
459727,1002,R,30,37
459727,429,R,30,37
459727,408,R,30,34
459727,21,R,0,3
459727,573,R,0,0
459736,18,R,57,1390
459736,18,R,57,1390
459745,10,R,19,357
459745,10,R,19,357
459824,137,R,0,1060
459824,17,R,0,74
459824,8,R,0,74
459824,9,R,0,0
459824,120,R,0,986
459842,113,R,145,76
459842,97,R,145,76
459842,97,R,145,71
459842,0,Z,0,5
459842,16,Z,0,0
459851,101,R,108,115
459851,93,R,108,115
459851,93,R,108,103
459851,0,Z,0,12
459851,8,Z,0,0
459949,193,R,722,4559
459949,177,R,667,3724
459949,177,R,667,3712
459949,0,R,0,12
459949,16,R,55,835
459958,0,A,0,456
459958,0,A,0,456
459958,0,A,0,456
459967,0,R,428,16
459967,0,R,428,16
459985,0,R,1,448
459985,0,R,1,448
459994,7397,R,47,206
459994,4651,R,36,110
459994,4626,R,36,107
459994,25,R,0,3
459994,2746,R,11,96
460011,0,A,0,193
460011,0,A,0,193
460020,0,A,0,324
460020,0,A,0,324
460020,0,A,0,324
460039,0,A,0,267
460039,0,A,0,267
460039,0,A,0,267
460048,0,A,0,150
460048,0,A,0,150
460048,0,A,0,150
460057,0,A,0,30
460057,0,A,0,30
460075,0,A,0,440
460075,0,A,0,19
460075,0,A,0,19
460075,0,A,0,421
460093,0,A,0,139
460093,0,A,0,139
460109,0,A,0,205
460109,0,A,0,205
460109,0,A,0,205
460118,0,A,0,171
460118,0,A,0,171
460127,0,A,0,108
460127,0,A,0,108
460136,16,R,17,972
460136,16,R,17,972
460136,16,R,17,972
460145,0,R,61,0
460145,0,R,61,0
460172,0,A,0,533
460172,0,A,0,533
460181,0,A,0,734
460181,0,A,0,734
460181,0,A,0,734
460190,0,A,0,355
460190,0,A,0,355
460190,0,A,0,355
460206,0,A,0,622
460206,0,A,0,622
460206,0,A,0,622
460215,14,R,18,172
460215,14,R,18,172
460215,14,R,18,172
460349,799,A,0,0
460349,426,A,0,0
460349,424,A,0,0
460349,2,A,0,0
460349,373,A,0,0
460358,0,R,20,235
460358,0,R,20,235
460358,0,R,20,235
460376,30,R,282,583
460376,8,R,54,26
460376,8,R,54,26
460376,22,R,228,557
460385,0,A,0,46
460385,0,A,0,46
460394,651,R,586,7965
460394,651,R,586,7965
460394,539,R,558,6513
460394,112,R,28,1452
460446,0,A,0,96
460446,0,A,0,96
460455,0,A,0,69
460455,0,A,0,69
460464,917,R,818,8096
460464,917,R,818,8096
460464,723,R,736,6772
460464,194,R,82,1324
460482,0,A,0,159
460482,0,A,0,159
460516,0,A,0,113
460516,0,A,0,113
460525,0,A,0,160
460525,0,A,0,160
460534,0,A,0,318
460534,0,A,0,318
460543,0,A,0,1090
460543,0,A,0,1090
460552,0,A,0,71
460552,0,A,0,71
460570,0,A,0,188
460570,0,A,0,188
460589,0,A,0,6
460589,0,A,0,6
460598,0,A,0,652
460598,0,A,0,652
460604,0,A,0,36
460604,0,A,0,36
460604,0,A,0,36
460613,0,A,0,366
460613,0,A,0,366
460613,0,A,0,366
460640,0,A,0,50
460640,0,A,0,50
460659,0,A,0,58
460659,0,A,0,58
460677,0,A,0,503
460677,0,A,0,503
460677,0,A,0,503
460695,0,A,0,106
460695,0,A,0,106
460701,0,A,0,130
460701,0,A,0,130
460729,205,A,0,0
460729,205,A,0,0
460729,205,A,0,0
460738,2598,A,0,0
460738,1207,A,0,0
460738,1206,A,0,0
460738,1,A,0,0
460738,1391,A,0,0
460747,19,R,0,251
460747,19,R,0,251
460747,19,R,0,251
460756,0,A,0,517
460756,0,A,0,517
460756,0,A,0,517
460765,0,A,0,61
460765,0,A,0,61
460774,5,R,34,381
460774,5,R,34,381
460774,5,R,34,381
460783,241,A,0,0
460783,241,A,0,0
460783,241,A,0,0
460808,0,A,0,24
460808,0,A,0,24
460808,0,A,0,24
460817,0,R,83,447
460817,0,R,83,447
460817,0,R,83,447
460826,0,R,63,360
460826,0,R,63,360
460826,0,R,63,360
460835,128,R,25,549
460835,128,R,25,549
460835,128,R,25,549
460844,8,R,13,267
460844,8,R,13,267
460844,8,R,13,267
460853,13,R,24,186
460853,13,R,24,186
460853,13,R,24,186
460862,0,A,0,277
460862,0,A,0,277
460871,23,R,310,211
460871,23,R,310,211
460871,23,R,310,211
460899,0,A,0,282
460899,0,A,0,282
460899,0,A,0,282
460914,0,A,0,204
460914,0,A,0,204
460923,5,R,18,325
460923,5,R,18,325
460923,5,R,18,325
460932,0,A,0,68
460932,0,A,0,68
460969,0,A,0,203
460969,0,A,0,203
460978,0,A,0,152
460978,0,A,0,152
460987,0,A,0,99
460987,0,A,0,99
460996,0,A,0,108
460996,0,A,0,108
461005,0,R,183,352
461005,0,R,183,352
461005,0,R,183,323
461005,0,R,0,29
461014,0,R,235,842
461014,0,R,235,842
461014,0,R,235,842
461023,868,A,0,0
461023,776,A,0,0
461023,771,A,0,0
461023,5,A,0,0
461023,92,A,0,0
461032,0,R,13,84
461032,0,R,13,84
461032,0,R,13,84
461111,0,A,0,31
461111,0,A,0,31
461120,0,A,0,89
461120,0,A,0,89
461139,0,A,0,60
461139,0,A,0,60
461148,0,A,0,2061
461148,0,A,0,1507
461148,0,A,0,1507
461148,0,A,0,554
461157,0,A,0,35
461157,0,A,0,35
461175,0,A,0,180
461175,0,A,0,180
461193,0,A,0,214
461193,0,A,0,214
461218,0,A,0,179
461218,0,A,0,179
461218,0,A,0,179
461227,0,A,0,19
461227,0,A,0,19
461236,0,R,187,176
461236,0,R,86,176
461236,0,R,85,176
461236,0,R,1,0
461236,0,R,101,0
461245,0,A,0,117
461245,0,A,0,117
461245,0,A,0,117
461254,0,A,0,47
461254,0,A,0,47
461263,0,A,0,75
461263,0,A,0,75
461263,0,A,0,27
461263,0,A,0,48
461272,0,A,0,63
461272,0,A,0,63
461281,0,A,0,302
461281,0,A,0,300
461281,0,A,0,56
461281,0,A,0,244
461281,0,A,0,2
461290,0,A,0,58
461290,0,A,0,58
461306,0,A,0,84
461306,0,A,0,84
461306,0,A,0,64
461306,0,A,0,20
461315,0,A,0,104
461315,0,A,0,104
461315,0,A,0,89
461315,0,A,0,15
461324,47,R,466,0
461324,47,R,466,0
461324,47,R,466,0
461333,0,A,0,17
461333,0,A,0,17
461342,0,A,0,76
461342,0,A,0,76
461351,0,A,0,651
461351,0,A,0,651
461360,0,A,0,32
461360,0,A,0,32
461379,0,A,0,34
461379,0,A,0,34
461388,0,A,0,40
461388,0,A,0,40
461412,0,A,0,153
461412,0,A,0,153
461421,0,A,0,222
461421,0,A,0,222
461430,0,A,0,442
461430,0,A,0,442
461449,0,A,0,107
461449,0,A,0,107
461485,1,R,19,52
461485,1,R,19,52
461494,0,A,0,188
461494,0,A,0,188
461500,0,A,0,31
461500,0,A,0,31
461528,41,R,59,12
461528,41,R,47,12
461528,37,R,46,12
461528,4,R,1,0
461528,0,R,12,0
461537,0,A,0,19
461537,0,A,0,19
461546,0,A,0,15
461546,0,A,0,15
461555,0,A,0,122
461555,0,A,0,122
461564,0,A,0,11
461564,0,A,0,11
461573,0,A,0,84
461573,0,A,0,84
461573,0,A,0,84
461582,0,A,0,97
461582,0,A,0,97
461591,0,A,0,122
461591,0,A,0,122
461607,0,A,0,80
461607,0,A,0,80
461625,0,A,0,11
461625,0,A,0,11
461643,0,A,0,82
461643,0,A,0,42
461643,0,A,0,42
461643,0,A,0,40
461652,0,A,0,49
461652,0,A,0,49
461689,0,A,0,244
461689,0,A,0,244
461689,0,A,0,236
461689,0,A,0,8
461698,0,A,0,112
461698,0,A,0,112
461704,0,A,0,125
461704,0,A,0,125
461713,0,A,0,36
461713,0,A,0,36
461722,0,A,0,48
461722,0,A,0,48
461731,0,A,0,32
461731,0,A,0,32
461740,0,A,0,27
461740,0,A,0,27
461759,5,R,10,188
461759,5,R,10,188
461759,5,R,10,188
461768,0,A,0,152
461768,0,A,0,152
461786,0,A,0,32
461786,0,A,0,32
461795,264,R,38,438
461795,1,Z,0,436
461795,1,Z,0,435
461795,0,Z,0,1
461795,263,R,38,2
461801,0,A,0,17
461801,0,A,0,17
461810,0,A,0,41
461810,0,A,0,41
461829,0,A,0,348
461829,0,A,0,348
461838,0,A,0,133
461838,0,A,0,133
461856,0,A,0,92
461856,0,A,0,92
461865,0,A,0,51
461865,0,A,0,51
461874,0,A,0,68
461874,0,A,0,68
461883,0,R,0,250
461883,0,A,0,99
461883,0,A,0,99
461883,0,R,0,151
461892,0,A,0,94
461892,0,A,0,94
461908,0,A,0,88
461908,0,A,0,88
461917,0,A,0,161
461917,0,A,0,161
461926,0,A,0,138
461926,0,A,0,138
461935,0,A,0,16
461935,0,A,0,16
461944,0,A,0,48
461944,0,A,0,48
461953,0,A,0,78
461953,0,A,0,78
461953,0,A,0,78
461962,0,A,0,401
461962,0,A,0,401
461980,0,A,0,90
461980,0,A,0,90
461999,0,A,0,70
461999,0,A,0,70
462008,0,A,0,336
462008,0,A,0,336
462017,0,A,0,102
462017,0,A,0,102
462026,0,A,0,11
462026,0,A,0,11
462035,0,A,0,150
462035,0,A,0,150
462044,0,R,70,0
462044,0,R,70,0
462053,0,A,0,135
462053,0,A,0,135
462062,0,A,0,76
462062,0,A,0,76
462071,0,A,0,166
462071,0,A,0,166
462309,0,A,0,175
462309,0,A,0,175
462318,0,A,0,65
462318,0,A,0,65
462327,0,A,0,37
462327,0,A,0,37
462336,0,A,0,109
462336,0,A,0,109
462345,0,A,0,77
462345,0,A,0,77
462354,69,R,9,266
462354,0,R,9,218
462354,0,R,9,218
462354,69,R,0,48
465812,6389,Z,0,0
465812,6047,Z,0,0
465812,6037,Z,0,0
465812,10,Z,0,0
465812,342,Z,0,0
466152,143,R,16,11
466152,143,R,16,11
466152,143,R,16,11
466161,97,R,20,34
466161,97,R,20,34
466161,97,R,20,34
466170,128,R,25,30
466170,128,R,25,30
466170,126,R,25,30
466170,2,Z,0,0
466189,137,R,49,5
466189,137,R,49,5
466189,137,R,49,5
466523,0,A,0,131
466523,0,A,0,131
466523,0,A,0,131
466921,2,R,217,324
466921,2,R,217,324
466921,2,R,215,324
466921,0,R,2,0
466930,24,R,529,315
466930,24,R,529,315
466930,24,R,529,315
467094,0,A,0,237
467094,0,A,0,237
467368,1,R,203,152
467368,1,R,203,152
467368,1,R,203,152
467784,0,A,0,356
467784,0,A,0,356
467793,1,R,8,24
467793,1,R,8,24
467793,1,R,7,24
467793,0,R,1,0
467863,0,A,0,230
467863,0,A,0,230
467872,0,A,0,180
467872,0,A,0,180
467906,0,A,0,160
467906,0,A,0,160
468006,0,Z,0,14
468006,0,Z,0,14
468015,0,R,40,8
468015,0,R,40,8
