UNITID,EFDEEXC,EFDESOM,EFDENON
175652,943,876,2086
175652,943,876,2086
175652,943,876,2086
175698,,,49
175698,,,49
175722,,,23
175722,,,23
175786,1461,2127,7936
175786,1461,2127,7936
175786,1451,2079,6512
175786,10,48,1424
175810,1333,1517,2772
175810,1333,1517,2772
175810,1217,1445,2154
175810,116,72,618
175829,1310,1952,2163
175829,1310,1952,2163
175829,944,1852,1843
175829,366,100,320
175856,1500,3425,4886
175856,946,2875,3671
175856,944,2872,3641
175856,2,3,30
175856,554,550,1215
175883,594,1598,2488
175883,594,1598,2488
175883,226,1581,2459
175883,368,17,29
175935,332,677,2600
175935,332,677,2600
175935,329,673,2306
175935,3,4,294
175980,,,866
175980,,,802
175980,,,792
175980,,,10
175980,,,64
176008,284,694,1343
176008,284,694,1343
176008,211,641,1154
176008,73,53,189
176017,825,4766,18019
176017,408,4274,14531
176017,401,4268,14262
176017,7,6,269
176017,417,492,3488
176035,853,930,1173
176035,770,894,1081
176035,767,889,652
176035,3,5,429
176035,83,36,92
176044,155,681,1619
176044,50,608,1353
176044,49,608,1135
176044,1,0,218
176044,105,73,266
176053,275,1195,3578
176053,59,750,2336
176053,59,750,2134
176053,0,0,202
176053,216,445,1242
176062,,,54
176062,,,54
176071,1224,3144,4588
176071,1224,3144,4588
176071,1210,3138,4026
176071,14,6,562
176080,1845,1860,17917
176080,832,1676,15582
176080,774,1608,14989
176080,58,68,593
176080,1013,184,2335
176169,633,1687,1201
176169,633,1687,1201
176169,309,1653,1078
176169,324,34,123
176178,895,1786,5224
176178,895,1786,5224
176178,858,1773,4366
176178,37,13,858
176239,455,1101,2725
176239,455,1101,2725
176239,455,1101,2698
176239,0,0,27
176318,,,1004
176318,,,1004
176318,,,1004
176336,20,12,13
176336,20,12,13
176336,20,12,7
176336,0,0,6
176354,14,123,1780
176354,14,123,1780
176354,14,123,1607
176354,0,0,173
176372,1732,4953,7867
176372,876,4657,6246
176372,865,4654,6139
176372,11,3,107
176372,856,296,1621
176390,,,150
176390,,,150
176406,0,39,821
176406,0,39,804
176406,0,39,800
176406,0,0,4
176406,0,0,17
176451,35,19,29
176451,35,19,29
176479,744,943,2932
176479,136,769,1903
176479,136,768,1183
176479,0,1,720
176479,608,174,1029
176600,0,3,141
176600,0,3,141
176619,15,35,272
176619,15,35,272
176628,109,221,1428
176628,66,178,1089
176628,65,178,1049
176628,1,0,40
176628,43,43,339
176664,16,79,256
176664,5,75,240
176664,5,75,240
176664,11,4,16
176716,,,116
176716,,,116
176770,214,132,510
176770,160,132,443
176770,160,132,443
176770,54,0,67
176789,36,37,198
176789,36,33,162
176789,29,32,133
176789,7,1,29
176789,0,4,36
176798,,,250
176798,,,250
176798,,,250
176910,37,62,135
176910,37,62,135
176910,37,62,134
176910,0,0,1
176947,,,1094
176947,,,1094
176947,,,1090
176947,,,4
176965,1167,3404,9417
176965,400,2899,6487
176965,374,2892,5490
176965,26,7,997
176965,767,505,2930
176983,,,61
176983,,,61
176983,,,61
177038,2,0,462
177038,0,0,52
177038,0,0,52
177038,2,0,410
177056,,,59
177056,,,59
177056,,,59
177065,9308,2754,4351
177065,8657,2697,4234
177065,8283,2655,3852
177065,374,42,382
177065,651,57,117
177083,,,91
177083,,,91
177083,,,87
177083,,,4
177092,148,0,397
177092,148,0,397
177117,0,0,288
177117,0,0,288
177117,0,0,283
177117,0,0,5
177126,73,22,458
177126,73,22,458
177135,480,1257,3697
177135,480,1257,3697
177135,256,1065,2308
177135,224,192,1389
177144,82,56,957
177144,45,56,957
177144,45,56,897
177144,0,0,60
177144,37,0,0
177214,362,529,2678
177214,311,502,2517
177214,279,482,2360
177214,32,20,157
177214,51,27,161
177250,161,549,2256
177250,161,549,2256
177250,143,522,1673
177250,18,27,583
177278,1,0,142
177278,1,0,142
177287,,,161
177287,,,161
177302,516,0,14
177302,516,0,14
177302,516,0,0
177302,0,0,14
177339,137,249,1435
177339,81,208,1338
177339,81,208,1330
177339,0,0,8
177339,56,41,97
177418,213,515,798
177418,53,407,508
177418,52,406,494
177418,1,1,14
177418,160,108,290
177436,,,35
177436,,,35
177436,,,35
177472,2475,2335,8450
177472,2475,2335,8450
177472,2051,2201,6950
177472,424,134,1500
177542,79,0,1019
177542,24,0,1019
177542,24,0,773
177542,0,0,246
177542,55,0,0
177551,65,498,901
177551,65,498,901
177551,63,481,901
177551,2,17,0
177579,,,387
177579,,,387
177579,,,387
177588,,,18
177588,,,18
177603,,,37
177603,,,37
177676,413,1565,2714
177676,413,1565,2714
177676,375,1488,2633
177676,38,77,81
177685,,,87
177685,,,87
177719,22,0,597
177719,18,0,529
177719,18,0,529
177719,4,0,68
177746,,,635
177746,,,635
177746,,,632
177746,,,3
177816,,,120
177816,,,53
177816,,,53
177816,,,67
177834,1421,2148,0
177834,1421,2148,0
177870,,,14
177870,,,14
177870,,,14
177931,,,31
177931,,,31
177931,,,31
177940,92,415,2231
177940,44,410,2164
177940,42,410,1661
177940,2,0,503
177940,48,5,67
177968,836,1749,8165
177968,277,1511,5761
177968,274,1509,5548
177968,3,2,213
177968,559,238,2404
177977,11,173,1043
177977,11,173,1043
177977,2,172,953
177977,9,1,90
177986,374,24,738
177986,65,24,42
177986,60,24,9
177986,5,0,33
177986,309,0,696
177995,2131,3786,9873
177995,2131,3786,9873
177995,2000,3722,9436
177995,131,64,437
178059,3075,0,3753
178059,126,0,2841
178059,126,0,2766
178059,0,0,75
178059,2949,0,912
178077,,,81
178077,,,81
178110,,,70
178110,,,70
178110,,,70
178183,4,0,239
178183,4,0,239
178183,4,0,239
178208,602,305,941
178208,149,98,203
178208,148,98,202
178208,1,0,1
178208,453,207,738
178217,370,1114,2689
178217,370,1114,2689
178217,252,881,2087
178217,118,233,602
178244,406,943,4383
178244,100,794,3738
178244,95,794,959
178244,5,0,2779
178244,306,149,645
178262,,,35
178262,,,35
178314,,,6
178314,,,6
178341,1018,1685,3528
178341,992,1684,3441
178341,879,1669,2929
178341,113,15,512
178341,26,1,87
178369,172,48,1587
178369,172,48,1565
178369,41,20,1316
178369,131,28,249
178369,,,22
178387,459,1440,3464
178387,427,1391,3302
178387,275,1286,2589
178387,152,105,713
178387,32,49,162
178396,2251,6325,24663
178396,664,5814,19399
178396,519,5798,19227
178396,145,16,172
178396,1587,511,5264
178402,777,3568,12591
178402,371,2810,8523
178402,350,2797,4757
178402,21,13,3766
178402,406,758,4068
178411,608,1261,6966
178411,27,1100,5779
178411,25,1100,5732
178411,2,0,47
178411,581,161,1187
178420,826,3469,12694
178420,567,2991,10340
178420,521,2966,4249
178420,46,25,6091
178420,259,478,2354
178448,765,1337,2958
178448,765,1337,2958
178448,601,1309,1829
178448,164,28,1129
178466,,,119
178466,,,119
178466,,,119
178484,,,85
178484,,,85
178518,61,60,122
178518,61,60,122
178527,,,27
178527,,,27
178615,610,497,5272
178615,606,437,4996
178615,2,437,4863
178615,604,0,133
178615,4,60,276
178624,388,1305,4837
178624,176,1179,4273
178624,113,1157,3970
178624,63,22,303
178624,212,126,564
178679,31,77,522
178679,31,77,522
178679,31,77,515
178679,0,0,7
178697,,,1517
178697,,,1517
178697,,,1512
178697,,,5
178721,5992,2762,2473
178721,5086,2635,2136
178721,4864,2591,1901
178721,222,44,235
178721,906,127,337
178767,,,132
178767,,,132
178767,,,132
178828,,,64
178828,,,64
178828,,,64
178891,7,0,1784
178891,7,0,1784
178891,7,0,1783
178891,0,0,1
178989,15,0,382
178989,,,227
178989,,,227
178989,15,0,155
179043,13,40,2801
179043,0,32,2010
179043,0,32,1467
179043,0,0,543
179043,13,8,791
179052,,,118
179052,,,118
179052,,,118
179070,0,19,48
179070,0,19,48
179070,0,19,48
179159,1210,646,14735
179159,579,336,10864
179159,578,336,6436
179159,1,0,4428
179159,631,310,3871
179195,,,35
179195,,,35
179229,,,26
179229,,,26
179238,,,48
179238,,,48
179238,,,48
179256,1,17,95
179256,1,17,95
179256,1,17,87
179256,0,0,8
179265,,,1384
179265,,,539
179265,,,539
179265,,,845
179308,2004,3817,13231
179308,2004,3817,13231
179308,1695,3682,11748
179308,309,135,1483
179317,6,75,44
179317,6,75,44
179326,400,696,2595
179326,252,538,2183
179326,177,525,1635
179326,75,13,548
179326,148,158,412
179344,257,620,1064
179344,257,620,1064
179344,176,583,638
179344,81,37,426
179450,98,404,0
179450,98,364,0
179450,98,364,0
179450,0,40,0
179511,0,73,182
179511,0,73,182
179511,0,73,182
179539,1307,1560,2277
179539,1307,1560,2277
179539,1003,1452,1394
179539,304,108,883
179548,168,48,738
179548,124,48,557
179548,124,48,552
179548,0,0,5
179548,44,0,181
179557,1714,4030,6234
179557,1471,3626,5596
179557,741,3465,4822
179557,730,161,774
179557,243,404,638
179566,1624,5816,16098
179566,772,5243,14301
179566,767,5239,11271
179566,5,4,3030
179566,852,573,1797
179645,510,1857,1132
179645,510,1857,1132
179645,276,1793,857
179645,234,64,275
179715,445,466,809
179715,445,466,809
179715,266,408,385
179715,179,58,424
179812,,,1175
179812,,,1175
179867,264,160,14623
179867,47,114,7394
179867,20,93,7003
179867,27,21,391
179867,217,46,7229
179894,3717,2120,8069
179894,299,677,2162
179894,296,673,2073
179894,3,4,89
179894,3418,1443,5907
179919,3,12,689
179919,3,12,689
179919,2,12,273
179919,1,0,416
179946,0,29,847
179946,0,29,847
179946,0,29,835
179946,0,0,12
179955,2,142,853
179955,2,142,848
179955,2,142,848
179955,,,5
179964,405,387,1284
179964,168,256,549
179964,167,256,522
179964,1,0,27
179964,237,131,735
179991,,,35
179991,,,35
180054,,,425
180054,,,425
180054,,,425
180063,,,44
180063,,,44
180081,17,135,625
180081,17,135,625
180081,11,129,333
180081,6,6,292
180090,,,71
180090,,,71
180106,,,1380
180106,,,1380
180106,,,1342
180106,,,38
180151,118,8,171
180151,118,8,171
180151,27,8,167
180151,91,0,4
180160,,,168
180160,,,168
180160,,,157
180160,,,11
180179,1023,1419,1920
180179,817,1302,1849
180179,743,1279,1514
180179,74,23,335
180179,206,117,71
180197,168,432,1666
180197,168,432,1666
180197,91,405,1067
180197,77,27,599
180203,,,149
180203,,,149
180203,,,131
180203,,,18
180212,,,385
180212,,,385
180212,,,262
180212,,,123
180249,467,544,663
180249,467,544,663
180249,331,526,455
180249,136,18,208
180258,406,224,327
180258,369,202,312
180258,367,201,309
180258,2,1,3
180258,37,22,15
180276,60,470,866
180276,60,470,866
180276,44,434,448
180276,16,36,418
180328,,,225
180328,,,225
180328,,,199
180328,,,26
180373,79,185,233
180373,79,185,233
180373,50,181,163
180373,29,4,70
180416,110,321,1601
180416,24,310,1483
180416,20,308,1476
180416,4,2,7
180416,86,11,118
180461,589,1040,14730
180461,100,934,13306
180461,100,931,13118
180461,0,3,188
180461,489,106,1424
180489,522,2079,9818
180489,290,1882,7905
180489,279,1875,7202
180489,11,7,703
180489,232,197,1913
180522,197,415,595
180522,179,405,555
180522,179,405,555
180522,18,10,40
180595,,,1000
180595,,,908
180595,,,885
180595,,,23
180595,,,92
180647,0,45,814
180647,0,45,814
180647,0,19,780
180647,0,26,34
180692,157,198,1150
180692,157,198,1150
180692,151,198,1112
180692,6,0,38
180771,,,20
180771,,,20
180814,7072,742,1082
180814,4393,305,856
180814,4329,289,846
180814,64,16,10
180814,2679,437,226
180832,686,533,0
180832,172,498,0
180832,172,496,0
180832,0,2,0
180832,514,35,0
180878,16,189,498
180878,6,173,418
180878,4,173,392
180878,2,0,26
180878,10,16,80
180902,1594,1166,3556
180902,1594,1166,3556
180902,757,1051,2247
180902,837,115,1309
180948,1408,757,812
180948,794,732,808
180948,522,730,787
180948,272,2,21
180948,614,25,4
180957,,,92
180957,,,92
180984,803,252,1702
180984,3,237,1554
180984,3,237,993
180984,0,0,561
180984,800,15,148
181002,1567,1627,5199
181002,125,871,3207
181002,124,871,3154
181002,1,0,53
181002,1442,756,1992
181020,,,1047
181020,,,1047
181020,,,1041
181020,,,6
181093,18,131,244
181093,15,126,171
181093,15,126,171
181093,3,5,73
181127,0,23,1223
181127,0,23,1163
181127,0,23,1090
181127,0,0,73
181127,,,60
181145,,,18
181145,,,18
181145,,,18
181190,,,266
181190,,,266
181215,1762,1806,3220
181215,275,1629,3152
181215,272,1625,2775
181215,3,4,377
181215,1487,177,68
181242,66,283,61
181242,32,282,61
181242,32,281,56
181242,0,1,5
181242,34,1,0
181297,312,23,753
181297,112,0,753
181297,112,0,737
181297,0,0,16
181297,200,23,0
181303,2678,1749,10361
181303,2678,1749,10361
181303,1180,856,4360
181303,1498,893,6001
181312,241,576,1459
181312,241,576,1459
181312,59,456,698
181312,182,120,761
181330,17,98,1594
181330,17,98,1440
181330,17,98,1098
181330,0,0,342
181330,,,154
181376,0,46,74
181376,0,46,74
181376,0,46,65
181376,0,0,9
181394,1091,6802,7734
181394,720,5910,5906
181394,701,5876,5756
181394,19,34,150
181394,371,892,1828
181400,115,411,59
181400,48,411,59
181400,47,410,54
181400,1,1,5
181400,67,0,0
181419,0,134,41
181419,0,134,41
181419,0,128,9
181419,0,6,32
181428,659,312,2891
181428,142,224,511
181428,124,224,510
181428,18,0,1
181428,517,88,2380
181446,0,384,1675
181446,0,275,1541
181446,0,269,1519
181446,0,6,22
181446,0,109,134
181464,1375,8862,15660
181464,132,8561,12140
181464,132,8561,12140
181464,1243,301,3520
181491,817,1088,3170
181491,817,1088,3170
181491,343,916,1500
181491,474,172,1670
181534,1075,414,1082
181534,720,414,1081
181534,502,393,606
181534,218,21,475
181534,355,0,1
181543,4,6,27
181543,4,6,27
181543,1,6,22
181543,3,0,5
181604,7,259,777
181604,0,181,579
181604,0,181,563
181604,0,0,16
181604,7,78,198
181640,2033,1364,5865
181640,2033,1364,5865
181640,1191,1121,3979
181640,842,243,1886
181738,,,895
181738,,,807
181738,,,759
181738,,,48
181738,,,88
181765,77,0,265
181765,77,0,265
181765,0,0,261
181765,77,0,4
181783,384,710,2263
181783,40,658,2139
181783,26,657,1958
181783,14,1,181
181783,344,52,124
181817,175,618,926
181817,175,618,926
181817,142,483,521
181817,33,135,405
181853,26,2,396
181853,7,2,396
181853,7,2,391
181853,0,0,5
181853,19,0,0
181880,,,222
181880,,,222
181941,,,467
181941,,,467
181941,,,467
182005,6388,8739,18429
182005,6388,8739,18429
182005,5405,8128,15406
182005,983,611,3023
182111,0,292,514
182111,0,292,514
182111,0,292,514
182148,0,96,191
182148,0,96,191
182148,0,96,191
182281,1381,10148,18173
182281,982,9393,14339
182281,953,9364,13880
182281,29,29,459
182281,399,755,3834
182290,616,4071,16666
182290,248,3542,14401
182290,216,3520,14050
182290,32,22,351
182290,368,529,2265
182306,2054,755,587
182306,2054,755,587
182306,1052,659,321
182306,1002,96,266
182458,,,1057
182458,,,478
182458,,,478
182458,,,579
182500,1700,2813,6360
182500,1700,2813,6360
182500,1075,2512,4654
182500,625,301,1706
182564,421,813,2335
182564,421,813,2335
182564,356,777,1873
182564,65,36,462
182634,46,359,706
182634,46,359,690
182634,43,358,665
182634,3,1,25
182634,,,16
182652,,,37
182652,,,37
182670,,,6409
182670,,,4310
182670,,,4230
182670,,,80
182670,,,2099
182704,,,94
182704,,,94
182722,,,130
182722,,,130
182795,560,11,1821
182795,250,0,1513
182795,244,0,1511
182795,6,0,2
182795,310,11,308
182829,28,11,217
182829,28,11,217
182892,,,44
182892,,,44
182917,,,90
182917,,,90
182917,,,83
182917,,,7
182953,,,132
182953,,,132
182980,1450,70,1261
182980,855,0,916
182980,855,0,911
182980,0,0,5
182980,595,70,345
182999,,,32
182999,,,32
183026,61495,2478,9204
183026,44454,1472,8224
183026,44074,1462,6680
183026,380,10,1544
183026,17041,1006,980
183035,,,35
183035,,,35
183044,299,1349,13540
183044,9,1135,11713
183044,6,1127,11520
183044,3,8,193
183044,290,214,1827
183062,0,0,4282
183062,0,0,4165
183062,0,0,4068
183062,0,0,97
183062,0,0,117
183071,1,72,737
183071,0,72,684
183071,0,72,640
183071,0,0,44
183071,1,0,53
183080,415,1138,3496
183080,38,1085,3001
183080,34,1081,2944
183080,4,4,57
183080,377,53,495
183099,457,578,2846
183099,457,578,2846
183099,394,553,2547
183099,63,25,299
183105,144,214,444
183105,144,214,444
183105,97,208,394
183105,47,6,50
183114,95,229,622
183114,95,229,622
183114,79,227,567
183114,16,2,55
183123,54,168,799
183123,54,168,799
183123,40,167,650
183123,14,1,149
183132,400,502,1925
183132,400,502,1925
183132,250,464,1614
183132,150,38,311
183141,107,262,1627
183141,107,262,1627
183141,77,250,1339
183141,30,12,288
183150,134,350,1487
183150,134,350,1487
183150,104,338,1253
183150,30,12,234
183202,,,41
183202,,,41
183211,834,869,932
183211,439,504,453
183211,432,504,439
183211,7,0,14
183211,395,365,479
183239,0,0,1930
183239,0,0,1930
183239,0,0,1916
183239,0,0,14
183248,,,181
183248,,,181
183248,,,177
183248,,,4
183257,1595,184,362
183257,1373,164,317
183257,1332,164,309
183257,41,0,8
183257,222,20,45
183275,,,92
183275,,,92
183275,,,92
183488,,,263
183488,,,263
183488,,,263
183600,,,38
183600,,,38
183600,,,30
183600,,,8
183655,636,1348,3921
183655,636,1348,3921
183655,565,1313,3691
183655,71,35,230
183725,,,534
183725,,,534
183743,593,2729,11197
183743,593,2729,11197
183743,491,2629,10363
183743,102,100,834
183789,742,846,2151
183789,688,832,2099
183789,685,832,2093
183789,3,0,6
183789,54,14,52
183804,,,6523
183804,,,2676
183804,,,2676
183804,,,3847
183822,17,395,1584
183822,17,394,1584
183822,15,394,1532
183822,2,0,52
183822,0,1,0
183859,522,1347,11296
183859,522,1347,11296
183859,402,1301,9431
183859,120,46,1865
183877,1143,2062,5381
183877,1143,2062,5381
183877,998,1987,4954
183877,145,75,427
183910,112,188,1914
183910,65,35,1537
183910,65,35,1532
183910,0,0,5
183910,47,153,377
183938,921,1299,8777
183938,921,1299,8777
183938,829,1262,7674
183938,92,37,1103
183974,205,274,1724
183974,81,214,1223
