UNITID,F3A01,F3B04,F3B06,F3B08,F3C03,F3C03A,F3C03B,F3C04,F3C06,F3D01,F3D02,F3D02A,F3D02B,F3D03,F3D03A,F3D03B,F3D03C,F3D04,F3D12,F3E02A1,F3E02A2
447421,3804096,-453597,2757028,2303431,1323,0,1323,29118,0,3014148,860875,0,860875,1323,0,1323,0,0,0,0,0
447449,,,,,9600,2000,7600,0,0,181200,173200,173200,0,9000,0,9000,0,0,,25000,6200
447458,48408962,352479,10943012,11356531,0,0,0,456831,0,14469620,0,0,0,0,0,0,0,0,0,0,0
447467,,,,,0,0,0,0,0,2649602,0,0,0,0,0,0,0,0,,0,0
447476,,,,,1481,1481,0,17325,0,124837,0,0,0,0,0,0,0,0,0,0,0
447591,,,,,0,0,0,91147,0,2659836,0,0,0,0,0,0,0,0,,0,0
447607,,,,,2500,2500,0,189528,10593,6710648,0,0,0,0,0,0,0,0,,0,0
447616,,,,,0,0,0,110000,10694,5989571,0,0,0,0,0,0,0,0,,0,0
447634,,,,,105471,105471,0,0,683154,5020659,0,0,0,0,0,0,0,0,,0,0
447698,488465,19055,134026,153081,0,0,0,0,0,1546527,0,0,0,0,0,0,0,0,0,0,0
447704,,,,,0,0,0,0,9208,296589,0,0,0,0,0,0,0,0,,0,0
447713,617590,68862,272211,413215,0,0,0,0,0,514044,266981,260786,6195,0,0,0,0,0,,0,0
447722,,,,,0,0,0,10000,0,643876,0,0,0,0,0,0,0,0,,0,0
447731,,,,,0,0,0,0,0,897035,0,0,0,0,0,0,0,0,,0,0
447759,0,0,0,0,0,0,0,0,0,2400915,709746,709746,0,0,0,0,0,0,,0,0
447768,17743847,1595330,4962292,6358357,181760,181760,0,393622,0,28990856,0,0,0,0,0,0,0,0,,0,0
447777,6499215,136547,1157574,0,0,0,0,17779,0,7926568,0,0,0,0,0,0,0,0,,0,0
447795,,,,,0,0,0,115000,0,191600,0,0,0,0,0,0,0,0,,0,0
447801,486457,293140,215794,217425,0,0,0,0,0,2242687,0,0,0,0,0,0,0,0,126982,9800,0
447810,,,,,0,0,0,33011,0,5870475,0,0,0,0,0,0,0,0,,0,0
447847,5746781,1476146,2960568,2577586,0,0,0,0,0,9974455,0,0,0,0,0,0,0,0,,35000,35000
447865,,,,,0,0,0,0,0,332776,0,0,0,0,0,0,0,0,,0,0
447874,,,,,0,0,0,0,0,11256987,0,0,0,0,0,0,0,0,,0,0
447883,,,,,0,0,0,0,0,2285553,0,0,0,0,0,0,0,0,,0,0
447892,,,,,0,0,0,0,0,1183471,0,0,0,0,0,0,0,0,,0,0
447908,,,,,0,0,0,0,0,253440,0,0,0,0,0,0,0,0,,0,0
447917,,,,,0,0,0,0,0,193322,54866,54866,0,0,0,0,0,0,,0,0
447935,10393156,-65011,-1703686,-1184644,204818,125240,79578,0,0,7915879,0,0,0,0,0,0,0,0,,0,0
447962,,,,,62968,62968,0,0,0,1767796,27999,0,27999,62968,0,62968,0,295822,,0,0
447971,,,,,0,0,0,0,0,1435279,0,0,0,0,0,0,0,0,,0,0
447980,,,,,0,0,0,0,0,527023,0,0,0,0,0,0,0,0,,0,0
447999,4485182,59109,550517,609626,108789,108789,0,145787,0,1959528,0,0,0,0,0,0,0,0,,0,0
448008,,,,,0,0,0,0,0,209307,0,0,0,0,0,0,0,0,,0,0
448017,,,,,0,0,0,0,0,637268,0,0,0,0,0,0,0,0,,0,0
448026,,,,,0,0,0,0,0,1165189,0,0,0,0,0,0,0,0,,0,0
448035,,,,,0,0,0,0,0,421086,0,0,0,0,0,0,0,0,,0,0
448044,,,,,0,0,0,0,0,250936,0,0,0,0,0,0,0,0,,0,0
448071,,,,,12900,12900,0,0,0,3336531,0,0,0,0,0,0,0,0,,0,0
448123,,,,,7803,7803,0,0,0,1462911,0,0,0,0,0,0,0,0,,0,0
448150,,,,,0,0,0,0,272719,769921,0,0,0,0,0,0,0,0,,0,0
448196,,,,,21552,21552,0,0,0,1055789,0,0,0,0,0,0,0,0,,0,0
448220,,,,,0,0,0,0,0,1036559,0,0,0,0,0,0,0,0,,0,0
448239,3837688,1110456,791512,1058211,0,0,0,0,0,3861456,0,0,0,0,0,0,0,0,0,0,0
448257,,,,,0,0,0,0,0,317484,74570,0,74570,0,0,0,0,0,,0,0
448275,,,,,0,0,0,0,0,378112,0,0,0,0,0,0,0,0,,0,0
448345,2690525,242450,2518908,965359,584116,584116,0,1452703,5386115,8947162,3349296,0,3349296,584116,0,584116,0,0,0,0,0
448354,6929597,878012,5687272,6278005,1254631,1254631,0,0,0,6107120,0,0,0,0,0,0,0,0,0,0,0
448433,,,,,0,0,0,1113000,1113000,30749000,0,0,0,0,0,0,0,0,,0,0
448567,,,,,0,0,0,172181,172181,1439005,0,0,0,0,0,0,0,0,0,0,0
448576,8650033,-614244,6115726,3020602,4006,4006,0,7908345,15758087,17606975,7845736,0,7845736,4006,0,4006,0,0,0,0,0
448585,,,,,3615,3615,0,25368,25368,3600508,0,0,0,0,0,0,0,0,0,0,0
448600,,,,,0,0,0,0,0,4123356,0,0,0,0,0,0,0,0,,0,0
448646,,,,,0,0,0,0,0,1263140,0,0,0,0,0,0,0,0,,0,0
448664,1586127,-2036198,-3720496,-5756693,18341,18341,0,0,0,3812930,0,0,0,0,0,0,0,0,,0,0
448673,2944798,-1453222,2205757,2094998,40176,40176,0,411572,0,23168945,0,0,0,0,0,0,0,0,0,0,0
448707,,,,,12404,0,12404,0,0,1477661,0,0,0,0,0,0,0,0,,0,0
448716,,,,,10854,0,10854,0,0,1322818,0,0,0,0,0,0,0,0,,0,0
448734,3520361,-338961,2027740,1836038,4000,4000,0,543244,1726745,3316471,1179501,0,1179501,4000,0,4000,0,0,0,0,0
448770,,,,,477687,477687,0,122623,122623,4741881,0,0,0,0,0,0,0,0,,0,0
448798,,,,,7092,7092,0,6725,0,572645,0,0,0,0,0,0,0,0,,0,0
448822,,,,,0,0,0,0,0,51369,0,0,0,0,0,0,0,0,0,0,0
448859,,,,,305485,305485,0,0,0,2553550,0,0,0,0,0,0,0,0,,0,0
448895,,,,,0,0,0,6000,0,3866456,0,0,0,0,0,0,0,0,,0,0
449010,4486127,167089,3547283,1710253,703348,703348,0,3149354,8663570,8038690,4810868,0,4810868,703348,0,703348,0,0,0,0,0
449038,12468431,3738796,2291922,2454831,49500,49500,0,6615931,6615931,29579069,0,0,0,0,0,0,0,0,0,0,0
449074,5023568,839216,3526893,2425302,0,0,0,6669,0,7521893,1562729,0,1562729,0,0,0,0,6669,,0,0
449117,535396,-1012692,-79729,-14532,0,0,0,0,0,4096950,0,0,0,0,0,0,0,0,,0,0
449126,410515,-1108101,211981,-19560,0,0,0,0,0,1279552,0,0,0,0,0,0,0,0,,0,0
449250,,,,,0,0,0,47074,0,4465899,0,0,0,0,0,0,0,0,,0,0
449302,,,,,45122,45122,0,30658,0,676061,0,0,0,0,0,0,0,0,,0,0
449311,,,,,43051,43051,0,0,0,1646341,0,0,0,0,0,0,0,0,,0,0
449320,,,,,0,0,0,0,0,9647626,2976728,2372336,604392,0,0,0,0,0,,0,0
449339,171351000,32687000,96436000,107742000,0,0,0,18401000,18401000,294969000,0,0,0,0,0,0,0,0,0,1019650,0
449366,,,,,47864,47864,0,11241,59105,8794143,0,0,0,0,0,0,0,0,,0,0
449384,,,,,0,0,0,0,0,7937942,0,0,0,0,0,0,0,0,,0,0
449393,,,,,0,0,0,0,0,603418,0,0,0,0,0,0,0,0,,0,0
449445,1175810,110332,220523,89479,0,0,0,0,0,1528222,0,0,0,0,0,0,0,0,,0,0
449454,117735,-23277,-188125,-210645,0,0,0,25000,0,624966,0,0,0,0,0,0,0,0,,0,0
449463,,,,,0,0,0,0,0,1232130,0,0,0,0,0,0,0,0,,0,0
449472,,,,,3735,3735,0,0,0,190913,0,0,0,0,0,0,0,0,,0,0
449490,,,,,0,0,0,0,410108,1776359,0,0,0,0,0,0,0,0,,0,0
449524,5223874,-126011,3831483,4554085,109257,74312,34945,0,0,2553328,74312,0,74312,34945,0,34945,0,0,,0,0
449533,,,,,296,296,0,0,0,1068626,0,0,0,0,0,0,0,0,,0,0
449597,,,,,2175,0,2175,0,0,102707,0,0,0,0,0,0,0,0,,0,0
449603,,,,,0,0,0,0,0,1495262,478190,0,478190,0,0,0,0,0,,0,0
449612,1327022,5968,1015008,1002526,140999,140999,0,28875,0,3110426,0,0,0,0,0,0,0,0,0,0,0
449667,,,,,32837,27667,5170,0,0,1287481,0,0,0,0,0,0,0,0,,0,0
449676,,,,,7100,0,7100,0,0,1638284,0,0,0,0,0,0,0,0,,0,0
449685,,,,,32985,32985,0,0,0,1913375,0,0,0,0,0,0,0,0,,99138,0
449700,,,,,0,0,0,0,0,3536043,0,0,0,0,0,0,0,0,,0,0
449719,,,,,0,0,0,0,0,2099681,0,0,0,0,0,0,0,0,,0,0
449728,,,,,15140,8640,6500,0,0,1049296,0,0,0,0,0,0,0,0,,0,0
449773,,,,,504200,504200,0,79618,52671,1746958,0,0,0,0,0,0,0,0,,0,0
449782,,,,,0,0,0,0,0,334328,0,0,0,0,0,0,0,0,,0,0
449807,,,,,0,0,0,0,447034,661785,0,0,0,0,0,0,0,0,,0,0
449852,,,,,0,0,0,0,0,481240,0,0,0,0,0,0,0,0,,0,0
449861,1997302,50439,1403135,1480671,0,0,0,0,0,3343848,0,0,0,0,0,0,0,0,,0,0
449898,9428675,1790262,4017800,2330096,260851,260851,0,738977,4536343,18175699,3536515,0,3536515,260851,0,260851,0,0,0,0,0
449904,,,,,0,0,0,0,0,1907934,0,0,0,0,0,0,0,0,,0,0
449959,,,,,0,0,0,0,0,3012589,0,0,0,0,0,0,0,0,,0,0
449968,,,,,0,0,0,0,0,3499309,0,0,0,0,0,0,0,0,,0,0
449977,,,,,0,0,0,0,0,2937234,0,0,0,0,0,0,0,0,,0,0
449986,,,,,0,0,0,0,0,3644412,0,0,0,0,0,0,0,0,,0,0
449995,,,,,0,0,0,0,0,2445393,0,0,0,0,0,0,0,0,,0,0
450003,471727,-1566012,10575,-181882,0,0,0,0,0,2007236,0,0,0,0,0,0,0,0,,0,0
450021,,,,,0,0,0,0,0,3355893,0,0,0,0,0,0,0,0,,0,0
450049,2376461,525264,1827940,1305489,11600,11600,0,829378,1829801,1942421,988823,0,988823,11600,0,11600,0,0,0,0,0
450058,5199335,776790,2905432,3682222,239311,185815,53496,149999,149999,10237225,0,0,0,0,0,0,0,0,,0,0
450067,1128031,-1281670,-143717,-1425386,169294,141848,27446,132861,132861,5906857,0,0,0,0,0,0,0,0,,0,0
450076,,,,,66688,14342,52346,33543,33543,4427705,0,0,0,0,0,0,0,0,,0,0
450085,4076079,-840560,2797770,2326283,0,0,0,1865396,4895765,6186735,3030369,0,3030369,0,0,0,0,0,0,0,0
450094,5969472,-1077291,3568670,3305886,4634,4634,0,2915262,6922040,8548802,4002144,0,4002144,4634,0,4634,0,0,0,0,0
450119,,,,,0,0,0,0,0,3241885,0,0,0,0,0,0,0,0,,0,0
450128,,,,,3839,3839,0,0,0,6281783,0,0,0,0,0,0,0,0,,0,0
450182,,,,,8715,8715,0,31673,0,2661572,0,0,0,0,0,0,0,0,,0,0
450191,,,,,0,0,0,105882,577158,6683008,0,0,0,0,0,0,0,0,,0,0
450289,,,,,40481,40481,0,40481,489663,5684957,0,0,0,0,0,0,0,0,,0,0
450298,22987913,729940,36683716,21747494,0,0,0,667871,667871,3410606,0,0,0,0,0,0,0,0,0,0,0
450377,3626473,2300827,671601,580239,0,0,0,1449683,1440422,8479715,0,0,0,0,0,0,0,0,0,0,0
450456,,,,,0,0,0,30888,30888,122495,0,0,0,0,0,0,0,0,0,0,0
450465,1461438,-2657147,-5608226,-8265374,0,0,0,70705,179860,5050870,0,0,0,0,0,0,0,0,0,0,0
450483,,,,,0,0,0,152791,152791,1353880,0,0,0,0,0,0,0,0,0,0,0
450526,4590236,825214,2357220,1895597,4832,4832,0,889320,2939240,5368751,2045088,0,2045088,4832,0,4832,0,0,0,0,0
450535,1668701,-1423,1223907,440232,0,0,0,479729,1443598,3874489,963869,0,963869,0,0,0,0,0,0,0,0
450544,1336339,173881,1628777,41890,4436,4436,0,661405,3170292,2235171,2504451,0,2504451,4436,0,4436,0,0,0,0,0
450571,1374574,-2117126,1066095,802741,82758,82758,0,365739,0,13395814,0,0,0,0,0,0,0,0,0,0,0
450599,,,,,76840,76840,0,10025,0,1067206,0,0,0,0,0,0,0,0,,0,0
450605,,,,,26771,26771,0,20484,0,916728,0,0,0,0,0,0,0,0,,0,0
450614,,,,,18791,18791,0,10453,0,942017,0,0,0,0,0,0,0,0,,0,0
450632,,,,,0,0,0,0,0,926977,0,0,0,0,0,0,0,0,,0,0
450650,,,,,0,0,0,0,0,2556685,0,0,0,0,0,0,0,0,,0,0
450696,,,,,30517,30517,0,174155,174155,9899605,0,0,0,0,0,0,0,0,,0,0
450702,,,,,38561,38561,0,355704,355704,9089548,0,0,0,0,0,0,0,0,,0,0
450711,,,,,0,0,0,0,0,685624,0,0,0,0,0,0,0,0,,0,0
450720,,,,,0,0,0,0,0,2903017,1021178,0,1021178,0,0,0,0,0,,0,0
450739,,,,,0,0,0,0,0,1648135,580670,0,580670,0,0,0,0,0,,0,0
450933,21916776,22211576,14846161,12057737,0,0,0,3625223,3625223,70273999,22723222,0,22723222,0,0,0,0,0,0,0,0
450942,7138000,1523000,-1164000,359000,0,0,0,5367000,5367000,22359000,0,0,0,0,0,0,0,0,0,0,0
450951,,,,,0,0,0,273740,0,2591369,202163,0,202163,0,0,0,0,0,,0,0
450960,1458103,23521,235065,257535,110576,110576,0,0,0,1463720,0,0,0,0,0,0,0,0,,0,0
450979,62500000,949000,-14849000,-13633000,0,0,0,0,0,47757000,0,0,0,0,0,0,0,0,0,0,0
450988,,,,,0,0,0,0,0,659114,0,0,0,0,0,0,0,0,,0,0
451006,1041852,27174,267820,287798,0,0,0,0,0,1257741,0,0,0,0,0,0,0,0,,0,0
451042,,,,,0,0,0,0,0,477400,0,0,0,0,0,0,0,0,,0,0
451051,,,,,0,0,0,0,0,540988,0,0,0,0,0,0,0,0,,0,0
451060,2083156,39746,1062257,1252434,48328,48328,0,751030,751030,5085264,0,0,0,0,0,0,0,0,0,0,0
451097,,,,,0,0,0,0,0,942071,0,0,0,0,0,0,0,0,,0,0
451103,5620555,2323042,3201817,4992176,0,0,0,0,0,13618544,0,0,0,0,0,0,0,0,0,0,0
451121,,,,,0,0,0,0,0,1303287,0,0,0,0,0,0,0,0,,0,0
451130,2868535,694680,1218872,2174340,0,0,0,0,0,4810330,0,0,0,0,0,0,0,0,0,0,0
451149,,,,,0,0,0,0,0,6939656,0,0,0,0,0,0,0,0,,0,0
451158,,,,,5935,5935,0,0,0,6542564,0,0,0,0,0,0,0,0,,0,0
451167,,,,,0,0,0,0,4798,1133919,0,0,0,0,0,0,0,0,,0,0
451194,,,,,0,0,0,0,0,370899,0,0,0,0,0,0,0,0,,0,0
451219,,,,,0,0,0,0,0,9828,0,0,0,0,0,0,0,0,,0,0
451228,,,,,0,0,0,0,0,4419893,0,0,0,0,0,0,0,0,,0,0
451237,,,,,1000,1000,0,0,54750,823247,0,0,0,0,0,0,0,0,,0,0
451255,,,,,0,0,0,0,0,717335,0,0,0,0,0,0,0,0,,0,0
451264,,,,,614332,614332,0,0,0,1255108,0,0,0,0,0,0,0,0,,0,0
451282,,,,,0,0,0,0,0,397972,0,0,0,0,0,0,0,0,,0,0
451291,,,,,0,0,0,0,0,229987,0,0,0,0,0,0,0,0,,0,0
451307,,,,,0,0,0,0,0,627714,0,0,0,0,0,0,0,0,,0,0
451334,,,,,83671,83671,0,48616,0,1090263,515531,515531,0,83671,0,83671,0,0,,0,0
451343,,,,,0,0,0,0,0,696376,0,0,0,0,0,0,0,0,,0,0
451352,,,,,0,0,0,0,0,4868734,0,0,0,0,0,0,0,0,,0,0
451361,,,,,14500,14500,0,0,0,185596,0,0,0,14500,0,14500,0,0,,0,0
451468,,,,,0,0,0,0,0,2384515,0,0,0,0,0,0,0,0,,0,0
451477,3490549,515196,0,1539567,0,0,0,0,0,4588771,0,0,0,0,0,0,0,0,,0,0
451495,,,,,105020,105020,0,0,0,449381,0,0,0,0,0,0,0,0,,0,0
451501,,,,,18334,0,18334,0,0,2605830,0,0,0,0,0,0,0,0,,0,0
451510,5981751,-504149,-2852519,-1950829,0,0,0,4074828,4074828,12114422,0,0,0,0,0,0,0,0,0,0,0
451529,,,,,0,0,0,0,0,250245,0,0,0,0,0,0,0,0,,0,0
451538,,,,,0,0,0,0,0,1409101,0,0,0,0,0,0,0,0,,0,0
451547,,,,,0,0,0,0,0,227815,0,0,0,0,0,0,0,0,,0,0
451556,6398856,3823123,2318035,3737965,22083,22083,0,0,0,27229106,0,0,0,0,0,0,0,0,0,0,0
451565,,,,,0,0,0,0,0,1961133,0,0,0,0,0,0,0,0,,0,0
451574,,,,,0,0,0,0,0,1187071,0,0,0,0,0,0,0,0,,0,0
451617,,,,,0,0,0,0,0,232254,0,0,0,0,0,0,0,0,,0,0
451626,,,,,0,0,0,0,0,1048678,0,0,0,0,0,0,0,47847,,0,0
451635,,,,,0,0,0,0,0,304319,0,0,0,0,0,0,0,0,,0,0
451644,,,,,0,0,0,0,0,132232,0,0,0,0,0,0,0,0,,0,0
451653,,,,,0,0,0,610,0,83651,83260,0,83260,0,0,0,0,0,,0,0
451662,18592781,1758007,-1899645,-196639,213675,213675,0,18836471,49901206,72530766,30851060,0,30851060,213675,0,213675,0,0,0,0,0
451699,6188345,-3219138,3796098,3371751,446755,446755,0,241175,4436802,6527885,3748872,0,3748872,446755,0,446755,0,0,0,0,0
451750,17482124,768105,16221918,16990023,0,0,0,1351651,1351651,10364291,0,0,0,0,0,0,0,0,0,0,0
451796,8599382,-855520,4149915,4986783,23469,23469,0,1615556,4829707,9326047,3190682,0,3190682,23469,0,23469,0,0,0,0,0
451820,7836296,891189,2670114,3441737,123053,123053,0,4640857,11710992,11289938,6947082,0,6947082,123053,0,123053,0,0,0,0,0
451848,3803831,248940,1685827,3109100,0,0,0,990968,2070777,2769879,1079809,0,1079809,0,0,0,0,0,0,0,0
451875,,,,,2681,2681,0,15791,15791,1525458,0,0,0,0,0,0,0,0,0,0,0
451884,,,,,0,0,0,14409,14409,2012654,0,0,0,0,0,0,0,0,0,0,0
451909,1649866,502377,-4424765,-3922388,0,0,0,12246,12246,7789405,0,0,0,0,0,0,0,0,,0,0
451918,,,,,0,0,0,0,0,885776,0,0,0,0,0,0,0,0,,0,0
452009,,,,,0,0,0,0,0,562589,0,0,0,0,0,0,0,0,,0,0
452018,1825872,1083806,1724433,1321950,3238,3238,0,517647,1560177,2349516,1039292,0,1039292,3238,0,3238,0,0,0,0,0
452027,5649521,802932,3017440,2332805,30816,30816,0,1630229,4883083,6442572,3222038,0,3222038,30816,0,30816,0,0,0,0,0
452036,1043434,-574294,-5817022,-6391316,68431,68431,0,16939,70600,5484273,0,0,0,0,0,0,0,0,,0,0
452045,925686,-1137254,-7402988,-8540242,0,0,0,14422,41066,6308487,0,0,0,0,0,0,0,0,,0,0
452054,5032304,-1270686,-27480700,-28751387,27531,27531,0,18307,25114,5827483,0,0,0,0,0,0,0,0,,0,0
452063,2155327,642246,-264486,378000,13976,13976,0,31175,137021,12313060,0,0,0,0,0,0,0,0,,0,0
452072,,,,,10263,0,10263,37120,0,2010791,0,0,0,0,0,0,0,0,,0,0
452081,2538680,2671766,0,-17641588,35998,0,35998,194050,0,6183582,0,0,0,0,0,0,0,0,,0,0
452090,787133,-289199,1464505,108084,0,0,0,429151,863543,2022667,434392,0,434392,0,0,0,0,0,0,0,0
452115,,,,,57378,0,57378,92357,1061480,9782291,0,0,0,0,0,0,0,0,,0,0
452124,1268947,-2120739,-4301017,-6421756,0,0,0,121270,121270,5169948,0,0,0,0,0,0,0,0,,0,0
452373,,,,,0,0,0,9800,0,4859942,2079775,2079775,0,0,0,0,0,0,,0,0
452771,,,,,0,0,0,0,0,88529,0,0,0,0,0,0,0,0,,0,0
452780,,,,,0,0,0,0,0,57580,0,0,0,0,0,0,0,0,,0,0
452887,,,,,84682,83850,832,0,7500,1935700,0,0,0,0,0,0,0,0,,0,0
453163,19321941,12600595,1352894,1962527,0,0,0,9443349,9443349,44565812,0,0,0,0,0,0,0,0,0,0,0
453215,4803383,769078,1281213,1102117,0,0,0,2173674,2173674,9152344,0,0,0,0,0,0,0,0,0,0,0
453297,,,,,0,0,0,0,0,562962,0,0,0,0,0,0,0,0,,0,0
453455,1655638,-113101,1511125,1553715,66896,66896,0,68765,165937,1707038,99041,0,99041,66896,0,66896,0,0,,0,0
453464,5474635,-426384,5265909,5390537,61266,61266,0,47992,120189,1413055,58923,0,58923,61266,0,61266,0,0,,0,0
453473,519264,-469865,634691,435398,47612,47612,0,10371,94251,1433181,46639,0,46639,47612,0,47612,0,0,,0,0
453747,545361,-345190,487306,368670,531338,531338,0,6063,0,2937556,0,0,0,0,0,0,0,0,,0,0
453756,,,,,0,0,0,15184,0,1797030,0,0,0,0,0,0,0,0,,0,0
453792,,,,,635847,635847,0,0,0,1575335,0,0,0,0,0,0,0,0,,0,0
454218,349617000,86620117,329507883,320259000,,,,,,0,0,0,0,0,0,0,0,0,,0,0
454227,,,,,1291925,1291925,0,35142020,35142020,295888178,0,0,0,0,0,0,0,0,0,0,0
454236,,,,,376283,376283,0,1115597,1115597,15176138,0,0,0,0,0,0,0,0,0,0,0
454245,,,,,0,0,0,383603,383603,13799210,0,0,0,0,0,0,0,0,0,0,0
454306,,,,,122380,122380,0,0,0,2541810,0,0,0,0,0,0,0,0,,0,0
454458,,,,,0,0,0,0,0,2055592,0,0,0,0,0,0,0,0,,0,0
454537,,,,,0,0,0,0,0,600549,0,0,0,0,0,0,0,0,,0,0
454546,,,,,0,0,0,0,0,626850,0,0,0,0,0,0,0,0,,0,0
454555,,,,,0,0,0,5000,0,1585963,0,0,0,0,0,0,0,0,,0,0
454573,,,,,0,0,0,0,0,2207349,0,0,0,0,0,0,0,0,,0,0
454607,,,,,0,0,0,23465,0,2718859,0,0,0,0,0,0,0,0,,0,0
454616,3947612,3823,3296739,3300562,97537,86144,11393,328516,0,4967749,0,0,0,0,0,0,0,0,0,0,0
454625,,,,,225803,0,225803,56737,634926,6241813,0,0,0,0,0,0,0,0,,0,0
454652,,,,,0,0,0,0,0,1254820,0,0,0,0,0,0,0,0,,0,0
454689,2370840,709486,848203,932689,0,0,0,0,0,3821386,0,0,0,0,0,0,0,0,0,0,0
454698,2150773,611731,619392,831123,28818,28818,0,0,0,6141668,0,0,0,0,0,0,0,0,,0,0
454722,,,,,0,0,0,0,0,306659,138503,0,138503,0,0,0,0,0,,0,0
454759,,,,,0,0,0,0,0,282353,0,0,0,0,0,0,0,0,,0,0
454768,,,,,0,0,0,0,0,2067608,0,0,0,0,0,0,0,0,,0,0
454777,,,,,0,0,0,26700,0,3172323,0,0,0,0,0,0,0,0,,0,0
454786,5000207,777993,1477965,1620267,0,0,0,0,0,11998623,0,0,0,0,0,0,0,0,,0,0
454795,,,,,0,0,0,0,0,1894140,0,0,0,0,0,0,0,0,,0,0
454801,,,,,0,0,0,0,0,1425601,0,0,0,0,0,0,0,0,,0,0
454810,,,,,0,0,0,1296799,52461,5585934,0,0,0,0,0,0,0,0,,0,0
454829,4506771,-909394,2598179,3170879,0,0,0,0,0,8453669,0,0,0,0,0,0,0,0,0,0,0
454847,,,,,0,0,0,82600,0,199259,0,0,0,0,0,0,0,0,,0,0
454856,32495472,9737589,20198675,29936264,108107,0,108107,109595,109595,18247292,0,0,0,0,0,0,0,0,0,0,0
454865,12416372,-472352,7866820,8724977,6681,6681,0,1750,2823,9281825,0,0,0,0,0,0,0,0,,0,0
454874,,,,,0,0,0,23500,0,565941,0,0,0,0,0,0,0,0,,0,0
454883,1002233,80740,527284,409200,51434,1676,49758,0,0,4540236,0,0,0,0,0,0,0,0,,0,0
454892,,,,,0,0,0,0,0,236720,0,0,0,0,0,0,0,0,,0,0
454908,2354590,956316,1958952,1958952,30000,30000,0,0,0,32000,2798429,2798429,0,30000,30000,0,0,0,,0,0
454917,,,,,54189,54189,0,0,0,1464693,0,0,0,0,0,0,0,0,,0,0
454926,,,,,0,0,0,0,0,4040924,0,0,0,0,0,0,0,0,,0,0
454935,,,,,0,0,0,23000,23000,480155,0,0,0,0,0,0,0,0,,0,0
454944,,,,,0,0,0,0,0,1201787,0,0,0,0,0,0,0,0,,0,0
454953,,,,,0,0,0,0,0,321614,0,0,0,0,0,0,0,0,,0,0
454962,,,,,0,0,0,0,46500,312755,0,0,0,0,0,0,0,0,,0,0
454971,,,,,4000,4000,0,158728,0,2570813,0,0,0,0,0,0,0,0,,0,0
454980,,,,,1750,1750,0,99157,0,1436908,0,0,0,0,0,0,0,0,,0,0
454999,,,,,2000,2000,0,106899,0,1602666,0,0,0,0,0,0,0,0,,0,0
455008,,,,,1750,1750,0,87199,0,1610345,0,0,0,0,0,0,0,0,,0,0
455017,,,,,0,0,0,0,0,178322,0,0,0,0,0,0,0,0,,0,0
455026,,,,,0,0,0,10000,0,1994498,0,0,0,0,0,0,0,0,,0,0
455053,,,,,0,0,0,0,0,305945,0,0,0,0,0,0,0,0,,0,0
455062,,,,,0,0,0,0,0,479452,0,0,0,0,0,0,0,0,,0,0
455071,,,,,0,0,0,0,0,815751,0,0,0,0,0,0,0,0,,0,0
455080,,,,,0,0,0,0,0,1419180,0,0,0,0,0,0,0,0,,0,0
455105,,,,,0,0,0,0,0,654929,0,0,0,0,0,0,0,0,,0,0
455141,,,,,0,0,0,0,0,3674219,0,0,0,0,0,0,0,0,,0,0
455169,22412000,3237000,11846000,12987000,0,0,0,6880000,6880000,34150000,0,0,0,0,0,0,0,73000,0,0,0
455178,1709836,157655,948690,1021472,5537,5537,0,0,0,1370029,0,0,0,0,0,0,0,0,0,0,0
455187,,,,,0,0,0,0,0,380455,0,0,0,0,0,0,0,0,,0,0
455196,10669485,2689446,6470882,7209761,74006,74006,0,0,0,32579360,0,0,0,0,0,0,0,0,,0,0
455202,,,,,120588,120588,0,11000,140288,2813894,0,0,0,0,0,0,0,0,,0,0
455211,,,,,0,0,0,15575,15575,2083861,0,0,0,0,0,0,0,0,,0,0
455239,,,,,9270,9270,0,0,0,863227,0,0,0,0,0,0,0,0,,0,0
455275,,,,,0,0,0,0,0,4602195,0,0,0,0,0,0,0,0,,0,0
455284,,,,,0,0,0,0,0,2506344,0,0,0,0,0,0,0,0,,0,0
455327,,,,,0,0,0,0,0,1055577,0,0,0,0,0,0,0,0,,0,0
455336,3856041,255182,0,0,0,0,0,0,0,2924000,0,0,0,0,0,0,0,0,,0,0
455345,,,,,17213,17213,0,7800,26000,545855,0,0,0,0,0,0,0,0,,0,0
455354,,,,,0,0,0,0,0,3011273,0,0,0,0,0,0,0,0,,0,0
455381,,,,,0,0,0,24189,24189,1230069,0,0,0,0,0,0,0,0,,0,0
455390,1108663,374282,361911,76407,0,0,0,0,0,4327253,0,0,0,0,0,0,0,0,0,0,0
455460,,,,,120439,0,120439,18973,18973,2680615,0,0,0,0,0,0,0,0,,0,0
455479,10920056,1597336,7410548,9007884,566579,0,566579,101859,101859,9666001,0,0,0,0,0,0,0,0,,0,0
455488,,,,,67760,0,67760,18750,18750,4277959,0,0,0,0,0,0,0,0,,0,0
455567,,,,,512503,511636,867,10067,10067,5510555,0,0,0,0,0,0,0,0,,0,0
455600,2213085,-147577,1834259,1331095,19389,19389,0,107347,1405654,2367178,1278918,0,1278918,19389,0,19389,0,0,0,0,0
455619,3187525,-967315,2694648,2233898,60824,60824,0,156819,2660059,4935654,2442416,0,2442416,60824,0,60824,0,0,0,0,0
