UNITID,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4 
218867,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
218885,1,2,5,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
218894,1,2,9,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
218919,4,-2,-2,73,1,0,1,0,0,0,1,2,-2,1,369,1,369,1,369
218955,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
218964,1,2,0,-2,1,1,0,0,0,0,0,2,-2,1,106,1,106,1,106
218973,4,-2,-2,71,1,1,0,0,0,0,0,1,131,1,131,1,131,1,131
218991,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219000,4,-2,-2,39,1,1,0,0,0,0,0,1,155,1,155,1,155,1,155
219037,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
219046,1,2,0,-2,1,1,0,0,0,0,0,1,159,1,159,2,-2,1,159
219082,1,2,0,-2,1,0,1,0,0,0,0,1,373,1,373,1,373,1,373
219091,4,-2,-2,71,1,0,1,0,0,0,0,1,311,1,311,1,311,1,311
219125,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
219143,1,4,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219170,4,-2,-2,30,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
219189,1,4,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219198,4,-2,-2,30,1,0,1,0,0,0,0,2,-2,1,311,1,311,1,311
219204,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219213,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219240,4,-2,-2,45,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219259,1,2,0,-2,1,1,0,0,0,0,0,1,155,1,155,1,155,1,155
219277,1,9,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219295,4,-2,-2,30,1,0,1,0,0,0,0,1,373,1,373,1,373,2,-2
219338,4,-2,-2,30,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
219347,1,2,0,-2,1,1,0,0,0,0,0,1,159,1,159,2,-2,1,159
219356,1,2,0,-2,1,1,0,0,0,0,0,1,123,1,120,1,120,1,120
219374,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219383,4,-2,-2,52,1,1,0,0,0,0,0,1,155,1,155,1,155,1,155
219392,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
219408,1,9,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219426,1,2,4,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219453,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
219471,1,2,0,-2,1,1,0,0,0,0,0,1,123,1,120,2,-2,1,120
219480,1,2,4,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219505,4,-2,-2,54,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219578,4,-2,-2,30,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219587,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
219596,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
219602,1,2,0,-2,1,1,0,0,0,0,0,1,126,1,126,1,126,1,126
219639,4,-2,-2,54,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219709,4,-2,-2,42,1,1,0,0,0,0,0,2,-2,1,126,1,126,1,126
219718,4,-2,-2,60,1,0,1,0,0,0,0,1,315,1,317,1,317,1,317
219790,4,-2,-2,42,1,0,1,0,0,0,0,2,-2,1,316,1,316,1,316
219806,4,-2,-2,54,1,1,0,0,0,0,0,1,160,1,160,1,160,1,160
219824,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
219833,4,-2,-2,30,1,1,0,0,0,0,0,2,-2,1,146,1,146,1,146
219842,4,-2,-2,57,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219851,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
219879,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
219888,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
219903,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
219921,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
219949,3,-2,-2,-2,1,0,1,0,0,0,0,1,315,1,315,1,315,1,315
219976,4,-2,-2,74,1,1,0,0,0,0,0,2,-2,1,135,1,135,1,135
219994,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
220002,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
220057,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
220075,1,2,0,-2,1,1,0,0,0,0,0,1,131,1,131,1,131,1,131
220118,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
220127,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
220163,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
220181,3,-2,-2,-2,1,0,1,0,0,0,0,2,-2,1,337,2,-2,1,337
220206,4,-2,-2,41,1,0,0,0,0,1,0,2,-2,2,-2,2,-2,2,-2
220215,4,-2,-2,74,1,0,1,0,0,0,0,2,-2,1,319,1,319,1,319
220251,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
220279,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
220312,4,-2,-2,71,1,0,0,0,0,1,0,2,-2,2,-2,2,-2,2,-2
220321,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
220394,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
220400,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
220464,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
220473,4,-2,-2,48,1,0,0,0,0,1,0,2,-2,2,-2,2,-2,2,-2
220491,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
220516,4,-2,-2,66,1,1,0,0,0,0,1,2,-2,1,139,1,139,1,139
220552,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
220598,4,-2,-2,55,1,1,0,0,0,0,0,1,161,1,161,1,161,1,161
220604,4,-2,-2,78,1,1,0,0,0,0,0,2,-2,1,161,1,161,1,161
220613,4,-2,-2,57,1,1,0,0,0,1,0,2,-2,1,146,1,146,1,146
220631,3,-2,-2,-2,1,1,0,0,0,0,0,2,-2,1,160,1,160,1,160
220640,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
220701,4,-2,-2,71,1,0,1,0,0,0,0,2,-2,1,334,1,334,2,-2
220710,4,-2,-2,66,1,1,0,0,0,0,1,1,171,1,171,1,171,1,171
220756,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
220765,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
220792,4,-2,-2,71,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
220808,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
220853,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
220862,1,2,0,-2,1,1,0,0,0,0,0,1,372,1,372,1,372,1,372
220871,4,-2,-2,60,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
220978,1,2,0,-2,1,1,0,0,0,0,0,1,111,1,111,1,111,1,111
220996,4,-2,-2,95,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
221050,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
221096,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
221102,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
221148,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
221157,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
221184,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
221236,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
221254,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
221281,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
221333,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
221351,4,-2,-2,66,1,1,0,0,0,0,0,1,368,1,368,1,368,1,368
221388,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
221397,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
221430,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
221485,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
221494,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
221519,4,-2,-2,73,1,1,0,0,0,0,0,1,368,1,368,1,368,1,368
221582,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
221591,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
221607,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
221616,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
221625,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
221634,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
221643,1,2,9,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
221661,4,-2,-2,95,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
221670,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
221731,4,-2,-2,71,1,0,1,0,0,0,0,2,-2,1,316,1,316,1,316
221740,1,2,0,-2,1,1,0,0,0,0,0,1,131,1,131,2,-2,1,131
221759,1,2,0,-2,1,1,0,0,0,0,0,1,130,1,130,1,130,1,130
221768,1,2,0,-2,1,1,0,0,0,0,0,1,126,1,126,1,126,1,126
221795,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
221829,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
221838,1,2,0,-2,1,1,0,0,0,0,0,1,126,1,126,1,126,1,126
221847,1,2,0,-2,1,1,0,0,0,0,0,1,126,1,126,1,126,1,126
221892,4,-2,-2,59,1,1,0,0,0,0,0,2,-2,1,371,1,371,1,371
221908,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
221953,4,-2,-2,66,1,1,0,0,0,0,0,1,160,1,160,1,160,1,160
221971,4,-2,-2,75,1,1,0,0,0,1,0,2,-2,1,146,1,146,1,146
221999,3,-2,-2,-2,1,1,0,0,0,0,0,1,130,1,130,1,130,1,130
222026,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
222053,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
222062,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
222099,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
222105,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
222178,4,-2,-2,74,1,1,0,0,0,0,0,1,132,1,132,1,132,1,132
222497,1,2,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
222567,1,2,3,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
222576,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
222628,4,-2,-2,88,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
222822,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
222831,1,2,0,-2,1,1,0,0,0,0,0,1,147,1,147,1,147,1,147
222877,4,-2,-2,54,1,0,0,0,0,1,1,2,-2,2,-2,2,-2,2,-2
222886,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
222938,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
222983,4,-2,-2,66,1,1,0,0,0,0,0,1,198,1,198,1,198,1,198
222992,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
223001,4,-2,-2,66,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
223056,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
223083,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
223117,4,-2,-2,54,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
223223,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
223232,4,-2,-2,54,1,1,0,0,0,0,0,1,108,1,108,1,108,1,108
223320,1,5,2,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
223427,1,5,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
223463,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
223472,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
223506,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
223524,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
223773,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
223816,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
223852,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
223898,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
223922,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
224004,4,-2,-2,68,1,1,0,0,0,0,0,2,-2,1,204,1,204,1,204
224013,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
224110,1,2,5,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
224147,1,2,0,-2,1,1,0,0,0,0,0,2,-2,1,132,1,132,1,132
224156,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
224226,4,-2,-2,54,1,1,0,0,0,1,0,2,-2,1,209,1,123,1,209
224244,4,-2,-2,48,1,0,0,0,0,1,0,2,-2,2,-2,2,-2,2,-2
224253,1,8,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
224271,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
224305,4,-2,-2,88,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
224323,4,-2,-2,30,1,1,0,0,0,0,0,2,-2,1,198,1,198,1,198
224350,1,2,8,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
224527,4,-2,-2,54,1,1,0,0,0,0,0,1,204,1,204,1,204,1,204
224545,1,2,4,-2,1,0,1,0,0,0,0,2,-2,2,-2,1,353,2,-2
224554,1,2,0,-2,1,1,0,0,0,0,0,1,147,1,147,2,-2,1,147
224572,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
224615,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
224642,1,8,2,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
224660,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
224679,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
224712,4,-2,-2,73,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
224758,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
224776,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
224828,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
224891,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
224961,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
225070,1,2,5,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
225201,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
225247,4,-2,-2,54,1,1,0,0,0,0,0,1,204,1,204,1,204,1,204
225308,1,2,4,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
225371,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
225399,4,-2,-2,75,1,1,0,0,0,0,0,1,132,1,132,1,132,1,132
225414,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
225423,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
225432,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
225502,1,2,0,-2,1,0,1,0,0,0,0,2,-2,2,-2,1,369,2,-2
225511,1,2,0,-2,1,1,0,0,0,0,0,1,372,1,372,1,372,1,372
225520,1,2,5,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
225548,4,-2,-2,54,1,1,0,0,0,0,0,1,204,1,204,1,204,1,204
225575,4,-2,-2,78,1,0,1,0,0,0,0,2,-2,1,353,1,353,1,353
225627,4,-2,-2,30,1,1,0,0,0,0,0,1,132,1,132,1,132,1,132
225779,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
225788,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
225876,4,-2,-2,54,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
225885,4,-2,-2,61,1,0,1,0,0,0,0,2,-2,1,353,1,353,1,353
225991,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
226019,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
226091,1,2,0,-2,1,1,0,0,0,0,0,1,132,1,132,1,132,1,132
226107,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
226116,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
226125,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
226134,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
226152,1,2,0,-2,1,1,0,0,0,0,0,2,-2,1,209,1,209,1,209
226204,1,2,8,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
226231,4,-2,-2,42,1,1,0,0,0,0,0,2,-2,1,204,1,204,1,204
226277,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
226374,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
226383,4,-2,-2,74,1,1,0,0,0,0,0,2,-2,1,209,1,209,1,209
226408,1,8,2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
226471,4,-2,-2,54,1,1,0,0,0,0,0,1,204,1,204,1,204,2,-2
226578,1,2,8,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
226587,4,-2,-2,71,1,1,0,0,0,1,0,1,204,1,204,1,204,1,204
226675,4,-2,-2,30,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
226772,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
226806,1,7,2,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
226833,1,2,0,-2,1,1,0,0,0,0,0,1,147,1,147,2,-2,1,147
226860,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
226879,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
226903,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
226930,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
227003,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
227058,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
227146,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
227155,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
227182,1,8,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
227191,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
227216,1,2,0,-2,1,1,0,0,0,0,0,1,111,1,111,2,-2,1,111
227225,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
227289,4,-2,-2,30,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
227298,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
227304,1,8,2,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
227313,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
227322,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
227331,4,-2,-2,30,1,0,1,0,0,0,0,2,-2,1,353,1,353,1,353
227368,1,2,0,-2,1,1,0,0,0,0,0,2,-2,1,137,1,137,1,137
227377,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
227386,1,2,0,-2,1,0,0,1,0,0,1,2,-2,2,-2,2,-2,2,-2
227401,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
227429,4,-2,-2,51,1,0,1,0,0,0,0,2,-2,1,353,2,-2,1,353
227526,1,2,9,-2,1,1,0,0,0,0,0,1,133,1,133,1,133,1,133
227687,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
227748,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
227757,3,-2,-2,-2,1,1,0,0,0,0,0,1,111,1,111,1,111,1,111
227766,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
227836,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
227845,4,-2,-2,30,1,1,0,0,0,0,0,2,-2,1,209,1,209,1,209
227854,1,2,8,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
227863,4,-2,-2,30,1,0,1,0,0,0,0,2,-2,1,353,2,-2,2,-2
227881,1,2,0,-2,1,1,0,0,0,0,0,1,132,1,132,1,132,1,132
227924,1,2,8,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
227979,1,2,1,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
228042,4,-2,-2,66,1,1,0,0,0,0,0,2,-2,1,198,1,198,1,198
228088,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
228149,4,-2,-2,30,1,1,0,0,0,0,0,2,-2,1,209,1,209,2,-2
228158,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
228185,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
228194,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
228200,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
228219,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
228246,4,-2,-2,71,1,1,0,0,0,0,0,1,372,1,372,2,-2,1,372
228282,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
228316,1,8,0,-2,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
228325,4,-2,-2,27,1,0,1,0,0,1,0,1,355,1,340,1,340,1,340
228343,4,-2,-2,71,1,1,0,0,0,0,0,1,198,1,198,1,198,1,198
228431,1,2,0,-2,1,1,0,0,0,0,0,1,132,1,132,1,132,1,132
228459,1,2,0,-2,1,1,0,0,0,0,0,1,134,1,134,1,134,1,134
228468,4,-2,-2,95,1,0,0,0,1,0,0,2,-2,2,-2,2,-2,2,-2
228486,4,-2,-2,74,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
228501,1,2,0,-2,1,1,0,0,0,0,0,1,204,1,204,1,204,1,204
228529,1,2,3,-2,1,1,0,0,0,0,0,1,147,1,147,1,147,1,147
228547,1,8,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
228608,1,2,8,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
228635,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
228644,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
